"Title","Sales Rank: 30 days avg.","Sales Rank: 90 days avg.","Buy Box 🚚: Current","Buy Box 🚚: Stock","New: Current","New: Highest","New, 3rd Party FBM 🚚: 30 days avg.","Lowest FBM Seller","Count of retrieved live offers: New, FBM","ASIN","Product Codes: EAN","Product Codes: UPC","Parent ASIN","Brand","Prime Eligible (Buy Box)"
"Steve Madden Women's Donddi Dress Sandal, Tan Leather, 6 M US","41780","46151","$ 54.95","117","$ 54.95","$ 81.74","","-","0","B00O9GI7C4","0888311219676","888311219676","B09K74S17J","Steve Madden","yes"
"Steve Madden Women's Rezume Sneaker, White/Black, 5.5","37866","42584","$ 79.95","6","$ 79.95","$ 79.95","","-","0","B093P4F5WK","0195189318081","195189318081","B0BG73C2B8","Steve Madden","yes"
"Steve Madden Women's Belinda Pump, Tan Leather, 8.5","50716","46429","$ 62.97","226","$ 52.97","$ 89.99","$ 63.18","A2WU6JHR5PVKH1","6","B0BPN7KYJZ","0197369050033","197369050033","B0BPMRMBBF","Steve Madden","yes"
"Steve Madden Women's Belinda Mule, Navy Suede, 9.5","51377","46282","$ 65.95","3","$ 65.95","$ 89.95","$ 134.00","A1195MQ583AB5O","1","B0C9GZWX9S","0197369657201","197369657201","B0BPMRMBBF","Steve Madden","yes"
"Steve Madden Women's Belinda Mule, Navy Suede, 6.5","52372","47665","$ 66.43","10","$ 66.43","$ 89.95","$ 130.72","A1195MQ583AB5O","1","B0C9FVRT62","0197369657133","197369657133","B0BPMRMBBF","Steve Madden","yes"
"Steve Madden Women's Belinda Pump, Tan Leather, 6.5","51141","46204","$ 62.97","78","$ 62.97","$ 89.99","$ 89.95","A1LEM297LNF1FK","3","B0BPN34K8X","0197369049952","197369049952","B0BPMRMBBF","Steve Madden","yes"
"Steve Madden Women's Belinda Pump, Tan Leather, 7.5","51313","46295","$ 62.97","251","$ 52.97","$ 89.99","$ 63.16","A2WU6JHR5PVKH1","6","B0BPN5BL34","0197369049990","197369049990","B0BPMRMBBF","Steve Madden","yes"
"Steve Madden Women's Alisah Mary Jane Flat, Red Leather, 9.5","100590","181014","$ 41.97","3","$ 41.97","$ 89.95","","-","0","B0CJCQKTQS","0198024077310","198024077310","B0CR8XLW6V","Steve Madden","yes"
"Steve Madden Women's Alisah Mary Jane Flat, Black Patent, 10","102652","182416","$ 66.68","7","$ 66.68","$ 89.95","$ 89.95","A1LEM297LNF1FK","2","B0CJCQDMTF","0198024076825","198024076825","B0CR8XLW6V","Steve Madden","yes"
"Steve Madden womens Charlie Sneaker, White, 7.5 US","45531","39529","$ 72.32","2","$ 72.32","$ 135.00","$ 74.95","A2NA17Y01W0O3P, A1LEM297LNF1FK","4","B08G4SX4VY","0194068831901","194068831901","B0CW2324TY","Steve Madden","yes"
"Steve Madden Women's Charlie Sneaker, Rose Gold, 7.5","45925","40057","$ 50.99","72","$ 50.99","$ 141.03","$ 111.27","-","0","B09P77Q7HP","0196361116075","196361116075","B0CW2324TY","Steve Madden","yes"
"Steve Madden womens Catcher Sneaker, White, 8.5 US","45487","39445","$ 71.94","14","$ 71.94","$ 135.00","$ 74.95","A1LEM297LNF1FK, A2NA17Y01W0O3P","4","B08G4QZ8Q3","0194068831925","194068831925","B0CW2324TY","Steve Madden","yes"
"Steve Madden Women's Charlie Sneaker, White, 6","45439","39492","$ 73.82","4","$ 73.79","$ 135.00","$ 74.95","A2NA17Y01W0O3P","3","B08G4N1V77","0194068831871","194068831871","B0CW2324TY","Steve Madden","yes"
"Steve Madden Women's Belinda Pump, Champagne Rhinestone, 8","51171","46501","$ 49.50","3","$ 49.50","$ 99.95","$ 123.64","-","0","B0C5KJ27WW","0197369572368","197369572368","B0BPMRMBBF","Steve Madden","yes"
"Steve Madden Women's Belinda Pump, Tan Leather, 8","50843","46459","$ 62.97","66","$ 52.97","$ 89.99","$ 63.90","A2WU6JHR5PVKH1","4","B0BPN7FDR8","0197369050019","197369050019","B0BPMRMBBF","Steve Madden","yes"
"Steve Madden Women's Belinda Pump, Denim Multi, 8","50072","46334","$ 65.47","5","$ 65.47","$ 89.99","$ 89.95","A1LEM297LNF1FK","2","B0BPN6W72F","0197369065037","197369065037","B0BPMRMBBF","Steve Madden","yes"
"Steve Madden Women's Belinda Pump, Champagne Rhinestone, 6","51707","47122","$ 49.50","3","$ 49.50","$ 99.95","$ 128.55","-","0","B0C5KKN8QZ","0197369572320","197369572320","B0BPMRMBBF","Steve Madden","yes"
"Steve Madden Women's Belinda Mule, Tan Suede Mesh, 9","48897","46245","$ 75.56","2","$ 75.56","$ 89.95","$ 89.95","A1LEM297LNF1FK","2","B0CCF94TW6","0197369783283","197369783283","B0BPMRMBBF","Steve Madden","yes"
"Steve Madden Women's Belinda Mule, Navy Suede, 7.5","52080","48814","$ 66.43","17","$ 66.43","$ 89.95","$ 134.63","A1195MQ583AB5O","1","B0C9GZPYWW","0197369657089","197369657089","B0BPMRMBBF","Steve Madden","yes"
"Steve Madden Women's Belinda Pump, Champagne Rhinestone, 7","50296","46387","$ 49.50","3","$ 49.50","$ 99.95","$ 106.44","-","0","B0C5KDTX3P","0197369572344","197369572344","B0BPMRMBBF","Steve Madden","yes"
"Steve Madden Women's Belinda Mule, Navy Suede, 6","52604","47548","$ 66.43","12","$ 66.43","$ 89.95","$ 134.43","A1195MQ583AB5O","1","B0C9FNYT23","0197369657119","197369657119","B0BPMRMBBF","Steve Madden","yes"
"Steve Madden Women's Belinda Mule, Black Mesh, 6","51745","47110","$ 65.47","7","$ 65.47","$ 89.95","$ 89.95","AI77OCBJLOQRT, A1LEM297LNF1FK","3","B0CCFB1H5R","0197369783146","197369783146","B0BPMRMBBF","Steve Madden","yes"
"Steve Madden Women's Feather Loafer Flat, Grey Suede, 7","60543","66884","$ 66.83","9","$ 66.83","$ 143.22","$ 99.58","-","0","B073HCKW74","0829105092709","829105092709","B073SHYHNS","Steve Madden","yes"
"Steve Madden Women's Feather Loafer Flat, Grey Suede, 9","59301","66498","$ 66.83","16","$ 66.80","$ 143.22","$ 99.58","-","0","B073H98PRX","0829105092785","829105092785","B073SHYHNS","Steve Madden","yes"
"Steve Madden Men's Laight Loafer, Blue Velvet, 7","78420","83141","$ 99.07","3","$ 99.07","$ 183.26","","-","0","B01MTQLVJ3","0888509787710","888509787710","B0C9KB1JXJ","Steve Madden","yes"
"Steve Madden Women's Charlie Sneaker, White/Tan, 10","44661","39490","$ 54.95","4","$ 54.95","$ 74.95","","-","0","B097NQGMTZ","0195945603352","195945603352","B0CW2324TY","Steve Madden","yes"
"Steve Madden Women's Gene Sandal, Raffia, 6","94687","117316","$ 79.00","","$ 79.00","$ 79.95","","-","0","B0BDN1QTJJ","0196829498699","196829498699","B0C62MNX4W","Steve Madden","yes"
"Steve Madden Men's Laight Loafer, Blue Velvet, 13","77922","83830","$ 55.56","17","$ 55.00","$ 108.15","","-","0","B01N78AADC","0888509787826","888509787826","B0C9KB1JXJ","Steve Madden","yes"
"Steve Madden Men's Laight Loafer, Black Velvet, 7","77977","83182","$ 99.99","95","$ 99.99","$ 191.81","$ 100.02","AWJMXP5IJRVY4","1","B01IW7BU88","0888509638296","888509638296","B0C9KB1JXJ","Steve Madden","yes"
"Steve Madden Men's Laight Loafer, Black Velvet, 13","77486","83011","$ 97.59","3","$ 96.92","$ 119.95","","-","0","B01IW75XTU","0888509638401","888509638401","B0C9KB1JXJ","Steve Madden","yes"
"Steve Madden Men's Laight Loafer, Black Velvet, 9","77834","82908","$ 99.99","266","$ 64.00","$ 239.25","","-","0","B01IW7F2E6","0888509638333","888509638333","B0C9KB1JXJ","Steve Madden","yes"
"Steve Madden Men's Laight Loafer, Blue Velvet, 12","78177","83422","$ 62.33","4","$ 61.84","$ 104.96","","-","0","B01NA981LJ","0888509787819","888509787819","B0C9KB1JXJ","Steve Madden","yes"
"Steve Madden Women's Graya Flat, Black Patent, 5.5","60372","98805","$ 119.00","","$ 119.00","$ 119.95","","-","0","B0CKY526QZ","0198024155995","198024155995","B0CKYDHZ5K","Steve Madden","yes"
"Steve Madden Women's Gills Sneaker, Black/White, 7","51742","61081","$ 50.05","39","$ 50.05","$ 81.95","","-","0","B09SN985F5","0195945951514","195945951514","B07TB1RRK7","Steve Madden","yes"
"Steve Madden Women's Gills Sneaker, Black/White, 11","53304","60540","$ 49.17","2","$ 49.17","$ 81.95","","-","0","B09SN8QNKH","0195945951583","195945951583","B07TB1RRK7","Steve Madden","yes"
"Steve Madden Women's Charlie Sneaker, White/Tan, 8","44717","38873","$ 45.52","32","$ 45.52","$ 74.95","","-","0","B097NQFXSM","0195945603277","195945603277","B0CW2324TY","Steve Madden","yes"
"Steve Madden Women's Charlie Sneaker, Rose Gold, 8.5","45750","39703","$ 54.95","84","$ 54.95","$ 74.95","$ 106.67","-","0","B09P77SRTL","0196361116099","196361116099","B0CW2324TY","Steve Madden","yes"
"Steve Madden womens Charlie Sneaker, White/Tan, 8.5 US","45186","39665","$ 54.95","3","$ 54.95","$ 74.95","","-","0","B097NQ85PQ","0195945603291","195945603291","B0CW2324TY","Steve Madden","yes"
"Steve Madden Women's Charlie Sneaker, Denim, 8.5","45551","39188","$ 50.99","5","$ 50.99","$ 74.95","$ 74.95","A1LEM297LNF1FK","2","B0C29YL1CQ","0197369473788","197369473788","B0CW2324TY","Steve Madden","yes"
"Steve Madden womens Charlie Sneaker, Taupe Suede, 11 US","45486","39773","$ 35.00","5","$ 35.00","$ 79.99","$ 35.00","A1G9RBEK6CB71F","1","B095VKZCP6","0195945597255","195945597255","B0CW2324TY","Steve Madden","no"
"Steve Madden womens Catcher Sneaker, White, 9 US","45504","39803","$ 74.95","129","$ 74.00","$ 135.00","$ 67.75","A2NA17Y01W0O3P, A1LEM297LNF1FK","3","B08G4G3MW3","0194068831932","194068831932","B0CW2324TY","Steve Madden","yes"
"Steve Madden Women's Charlie Sneaker, White, 11","44671","39419","$ 73.45","1","$ 73.45","$ 135.00","$ 84.94","A2WU6JHR5PVKH1","2","B0973HDR9X","0194068831963","194068831963","B0CW2324TY","Steve Madden","yes"
"Steve Madden Women's Charlie Sneaker, Rose Gold, 7","44750","39457","$ 45.77","7","$ 45.77","$ 155.72","","-","0","B09P787W3H","0196361116068","196361116068","B0CW2324TY","Steve Madden","yes"
"Steve Madden Women's Cherish Pump, Red Patent, 6","49447","61683","$ 59.11","11","$ 59.11","$ 79.99","$ 79.95","A1LEM297LNF1FK","1","B0BTMYJ469","0197369047453","197369047453","B0C62N4JN3","Steve Madden","yes"
"Steve Madden Women's Cherish Pump, Natural Multi, 8.5","48910","62686","$ 50.97","12","$ 39.98","$ 79.95","$ 49.97","A2WU6JHR5PVKH1","1","B0CLHKS3GM","0197369340349","197369340349","B0C62N4JN3","Steve Madden","yes"
"Steve Madden Women's Cherish Pump, Black Patent, 11","50672","64560","$ 79.95","20","$ 79.95","$ 151.44","$ 114.43","A1195MQ583AB5O","1","B0BTMY14B4","0197369047620","197369047620","B0C62N4JN3","Steve Madden","yes"
"Steve Madden Women's Cherish Pump, Natural Multi, 7.5","48643","62564","$ 50.97","8","$ 39.98","$ 79.95","$ 49.97","A2WU6JHR5PVKH1","1","B0CLHK69V6","0197369340318","197369340318","B0C62N4JN3","Steve Madden","yes"
"Steve Madden Women's Cherish Pump, Natural Multi, 9","47674","60636","$ 50.97","10","$ 39.98","$ 79.95","$ 49.97","A2WU6JHR5PVKH1","2","B0CLHL23KK","0197369340363","197369340363","B0C62N4JN3","Steve Madden","yes"
"Steve Madden Women's Cherish Pump, Leopard, 7.5","49011","62121","$ 55.78","7","$ 51.29","$ 89.95","$ 75.26","A1XZ3PFSGU10KM","3","B0CCFDQ62D","0197369783641","197369783641","B0C62N4JN3","Steve Madden","yes"
"Steve Madden Women's Cherish Pump, Red Patent, 8","48509","62396","$ 59.11","50","$ 59.11","$ 79.99","$ 99.91","A1LEM297LNF1FK","1","B0BTMZ3ST1","0197369047538","197369047538","B0C62N4JN3","Steve Madden","yes"
"Steve Madden Women's Cherish Ballet Flat, Denim Mesh, 7.5","48546","63082","$ 76.91","5","$ 65.02","$ 89.99","$ 82.06","A1LEM297LNF1FK","1","B0C9G5KN7T","0197369673089","197369673089","B0C62N4JN3","Steve Madden","no"
"Steve Madden Women's Ecntrcqt Fashion Sneaker, Olive, 8 M US","54791","58048","$ 39.95","14","$ 39.95","$ 126.33","","-","0","B01B8UIERG","0715924766764","715924766764","B095XR1TKB","Steve Madden","yes"
"Steve Madden Women's Cherish Pump, Leopard, 8.5","48682","62126","$ 55.78","7","$ 51.29","$ 89.95","$ 76.12","A1XZ3PFSGU10KM","3","B0CCFC2GXJ","0197369783689","197369783689","B0C62N4JN3","Steve Madden","yes"
"Steve Madden Women's Cherish Pump, Grey Multi, 8.5","50019","62798","$ 58.64","4","$ 58.64","$ 79.95","$ 79.95","A1LEM297LNF1FK","3","B0C5S53ZKD","0197369576458","197369576458","B0C62N4JN3","Steve Madden","yes"
"Steve Madden Women's Cherish Pump, Tan Leather, 7.5","49387","63118","$ 59.99","17","$ 59.99","$ 89.95","$ 111.08","A1LEM297LNF1FK","1","B0CLPVTVKY","0198024113780","198024113780","B0C62N4JN3","Steve Madden","yes"
"Steve Madden Women's Cherish Ballet Flat, Black Mesh, 8","48483","62203","$ 57.19","4","$ 57.19","$ 89.95","$ 89.95","A1LEM297LNF1FK","1","B0C9FV4GZV","0197369673096","197369673096","B0C62N4JN3","Steve Madden","yes"
"Steve Madden Women's Cherish Pump, Red Patent, 9","49852","62479","$ 59.11","30","$ 59.11","$ 79.99","$ 88.32","A1LEM297LNF1FK","1","B0BTMZ5XTG","0197369047576","197369047576","B0C62N4JN3","Steve Madden","yes"
"Steve Madden Men's Laight Loafer, Blue Velvet, 8.5","80306","83464","$ 81.75","3","$ 80.16","$ 183.26","","-","0","B09KZFCCSY","0888509787741","888509787741","B0C9KB1JXJ","Steve Madden","yes"
"Steve Madden Men's Laight Loafer, Black Velvet, 8","77420","82992","$ 79.94","2","$ 79.94","$ 119.95","","-","0","B01IW7F156","0888509638319","888509638319","B0C9KB1JXJ","Steve Madden","yes"
