Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box)
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Black/Thunder/White, 10.5",4904,3060,$149.17,2,$149.17,$295.76,$170.15,A1ZOTV3Y305X94,2,B096N9734V,1.96E+11,195907632604,B096NKPSY5,New Balance,yes
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Black/Thunder/White, 9.5 X-Wide",4925,3063,,,,$275.63,$212.48,-,0,B096N6PT4R,1.96E+11,195907632918,B096NKPSY5,New Balance,yes
"New Balance Women's 410 V7 Trail Running Shoe, Blue/Yellow, 9.5 Wide",55378,44403,,,$117.22,$128.35,$117.22,ANZYNJW9IIF9C,1,B096NBMY7K,1.96E+11,195907695692,B08P38S66Q,New Balance,no
"New Balance Men's 574 Core Sneaker, Black/White, 12 Wide",2156,2435,,,$99.95,$184.24,$154.59,ANZYNJW9IIF9C,1,B093QKK57K,1.96E+11,195907803592,B08BN9V242,New Balance,yes
"THE NORTH FACE Women's Waterproof Antora Parka (Standard and Plus Size), TNF Black, XX-Large",85720,93231,,1,$213.88,$213.88,$185.51,ANZYNJW9IIF9C,1,B09JTR8VGB,1.96E+11,196010465592,B09JTRCJPX,THE NORTH FACE,yes
"THE NORTH FACE Women's Aphrodite Motion Short (Standard and Plus Size), Summit Navy, Large Regular",119543,181510,,,$49.89,$101.46,$49.97,ANZYNJW9IIF9C,1,B0BHLVT8BL,1.96E+11,196012531752,B07XVS4BKZ,THE NORTH FACE,yes
"THE NORTH FACE Montana Ski Mitten - Men's Military Olive/Tea Green, XL",2539000,3398206,,,$107.28,$126.40,$107.28,ANZYNJW9IIF9C,1,B09TPTSTTQ,1.96E+11,196013453893,,THE NORTH FACE,yes
Kate Spade Carson Saffiano Leather Convertible Crossbody Bag (Chalk pink),728748,256518,,,$199.00,$324.24,$324.24,-,0,B09XLNMH7J,1.96E+11,196021078446,,Kate Spade New York,yes
Kate Spade New York Knott Zip Boot Black 9 M,1308073,1252996,,,,$331.68,$229.97,-,,B0B6VM1GT4,1.96E+11,196021141461,B0B7GFBXQ7,Kate Spade New York,no
Kate Spade New York On The Dot Stacking Rings Clear/Gold 7,4096032,5261780,,,$115.79,$149.92,$116.45,ANZYNJW9IIF9C,1,B0B68GKX3C,1.96E+11,196021161902,B0B59KJ1PN,Kate Spade New York,no
Kate Spade New York Amour Ivory Satin 10 B (M),2927150,2166062,,,,$266.43,,-,,B0BST2ZJXY,1.96E+11,196021263354,B0BS4CPFLP,Kate Spade New York,no
"New Balance Boy's 574 Core Lace-Up Sneaker, Black/White, 6 Wide Big Kid",93211,76043,,,$140.09,$141.09,$141.07,ANZYNJW9IIF9C,1,B095YXG91B,1.96E+11,196071021300,B093F9MFKW,New Balance,yes
"Tory Burch Women's Miller Pave Huggie Hoop Earrings, Tory Gold/Crystal, One Size",1005816,1019637,,,$202.63,$249.71,$160.99,-,1,B09HC1HR2T,1.96E+11,196133065068,B0BK25TNJZ,Tory Burch,yes
Tory Burch Women's Silver Miller Pave Hoops Earrings,3734423,4465036,,,$202.63,$249.71,$198.16,ANZYNJW9IIF9C,1,B09L7Q1B82,1.96E+11,196133084670,,Tory Burch,no
"Tory Burch Women's Patos Sandals, Caramel Corn, Tan, 8 Medium US",1608668,1344567,,,$306.45,$306.45,$288.17,-,1,B09HN5T49R,1.96E+11,196133123089,B09HN7QZXG,Tory Burch,no
"Tory Burch Women's Black Leather Gold Logo Eleanor Slides Flats Shoes (7, numeric_7)",1203910,1163856,,,,$322.62,$322.62,-,,B09PHNS27P,1.96E+11,196133126349,B09ZCB9HKB,Tory Burch,no
"Tory Burch Women's Black Leather Gold Logo Eleanor Slides Flats Shoes (7.5, numeric_7_point_5)",1724697,1405737,,,,$320.55,,-,,B09PHP4L3R,1.96E+11,196133126356,B09ZCB9HKB,Tory Burch,no
Tory Burch Eleanor Slide New Cream 10 M,1257002,1601524,$320.55,1,$320.55,$320.55,$320.55,ANZYNJW9IIF9C,1,B09PHNGS2H,1.96E+11,196133126400,B09ZCB9HKB,Tory Burch,no
Tory Burch Eleanor Slide New Cream 8 M,1342528,1246824,$320.55,1,$320.55,$322.62,$320.55,ANZYNJW9IIF9C,1,B09PHP2G7L,1.96E+11,196133126530,B09ZCB9HKB,Tory Burch,no
"Tory Burch Women's Ella Canvas Tote, Natural/Classi Cuoio, Off White, Brown, One Size",1788656,1933048,,,,$528.00,,-,,B09N9ZBDX8,1.96E+11,196133177815,B09NB15N3V,Tory Burch,no
"Tory Burch Women's 1.5"" Miller Reversible Belt, Black/Classic Cuoio/Silver, L",280251,256745,,,$256.91,$337.18,$333.69,-,1,B0C11PN81M,1.96E+11,196133360293,B088P7Q55C,Tory Burch,no
Tory Burch Block T Mule Sandal 90 mm Perfect Black/Perfect Black 8 M,1350642,6051656,,,,$324.87,,-,,B0B65KFQWQ,1.96E+11,196133366417,,Tory Burch,no
"Tory Burch Women's Miller Huggie Hoop Earrings, Tory Gold, One Size",707313,519680,,,,$181.53,$102.29,-,,B0BK25XG6J,1.96E+11,196133472286,B0BK25FKSN,Tory Burch,no
"Tory Burch Women's Minnie Travel Ballet Flats, Meadowsweet, Pink, 11 Medium US",92020,105834,$218.48,4,$205.81,$205.81,$205.81,ANZYNJW9IIF9C,1,B0B1GMPDF1,1.96E+11,196133509982,B079B6XLCR,Tory Burch,yes
"Tory Burch Women's Minnie Travel Ballet Flats, Meadowsweet, Pink, 6 Medium US",93652,111015,$217.94,3,$217.94,$333.14,$207.15,ANZYNJW9IIF9C,1,B0B1H4J9XY,1.96E+11,196133510056,B079B6XLCR,Tory Burch,yes
