"Title","Sales Rank: 30 days avg.","Sales Rank: 90 days avg.","Buy Box 🚚: Current","Buy Box 🚚: Stock","New: Current","New: Highest","New, 3rd Party FBM 🚚: 30 days avg.","Lowest FBM Seller","Count of retrieved live offers: New, FBM","ASIN","Product Codes: EAN","Product Codes: UPC","Parent ASIN","Brand","Prime Eligible (Buy Box)"
"Steve Madden Women's Possession Sneaker, Red, 6.5","6451","4953","$ 99.00","14","$ 99.00","$ 99.95","","-","0","B0BHHBYLFN","0196829243527","196829243527","B0CFG8SG2Z","Steve Madden","yes"
"Steve Madden Women's Maxima Sneaker, Pink Rhinestone, 9.5","9276","8398","","","","$ 99.95","","-","","B0BLBZ12FM","0196829233979","196829233979","B08YZ1SM97","Steve Madden","yes"
"Steve Madden Women's Possession Sneaker, Red, 7.5","6383","4915","$ 99.95","19","$ 99.95","$ 99.95","","-","0","B0BHHDJL24","0196829243541","196829243541","B0CFG8SG2Z","Steve Madden","yes"
"Steve Madden Women's Possession Sneaker, Red, 9","6446","4942","$ 99.95","19","$ 99.95","$ 184.40","","-","0","B0BHHBXL67","0196829243572","196829243572","B0CFG8SG2Z","Steve Madden","yes"
"Steve Madden Women's Possession Sneaker, Red, 10","6476","4951","$ 99.00","14","$ 99.00","$ 184.40","","-","0","B0BHHMRRTD","0196829243596","196829243596","B0CFG8SG2Z","Steve Madden","yes"
"Steve Madden Women's Mingle Mary Jane, Silver Glitter, 9.5","446051","582974","$ 65.85","2","$ 52.79","$ 159.67","$ 86.86","-","2","B0B5YGR6VS","0196829244876","196829244876","B0BLHW6CL4","Steve Madden","no"
"Steve Madden Women's Possession Sneaker, Red, 9.5","6394","4942","$ 84.43","1000","$ 83.32","$ 179.00","","-","0","B0BHGT635T","0196829243589","196829243589","B0CFG8SG2Z","Steve Madden","yes"
"Steve Madden Women's Kassiani Heeled Sandal, Pink Leather, 7.5","522676","709063","","","","$ 129.95","","-","","B0B5YHFY9F","0196829254424","196829254424","B0B5YLM3S7","Steve Madden","yes"
"Steve Madden Women's Trench Fashion Boot, Black, 9.5","879020","800985","$ 34.41","6","$ 18.52","$ 159.95","$ 35.40","A24V851RG6UNB7","1","B0B5YD3SDC","0196829245590","196829245590","B0B5YJF8NB","Steve Madden","no"
"Steve Madden Women's Lessa Open Toe Block Heel Platform Sandal Gold Size 8.5","81941","76193","$ 24.99","21","$ 24.99","$ 109.95","$ 24.99","A24V851RG6UNB7","1","B0BRTJRV6N","0196829257463","196829257463","B0CW1XQLJ7","Steve Madden","no"
"Steve Madden Women's Lessa Open Toe Block Heel Platform Sandal Gold Size 9","80374","76957","$ 24.99","26","$ 24.99","$ 109.95","$ 24.99","A24V851RG6UNB7","1","B0BRTJM7GP","0196829257470","196829257470","B0CW1XQLJ7","Steve Madden","no"
"Steve Madden Women's Lessa Open Toe Block Heel Platform Sandal Gold Size 10","82414","75885","","","","$ 109.95","$ 24.99","-","","B0BRTH7L94","0196829257494","196829257494","B0CW1XQLJ7","STEVEMADDEN","no"
"Steve Madden Women's Sunnie Sandal, Tan, 6","183308","201795","$ 72.65","6","$ 70.65","$ 89.95","$ 68.70","ANZYNJW9IIF9C","3","B0BLRJTGKZ","0196829265260","196829265260","B0BM69D5MT","Steve Madden","yes"
"Steve Madden Women's Sunnie Sandal, Bone, 7","180469","202244","$ 82.23","1","$ 82.23","$ 114.24","$ 104.66","ANZYNJW9IIF9C","2","B0BMPBS6C3","0196829265314","196829265314","B0BM69D5MT","Steve Madden","no"
"Steve Madden Women's Sunnie Sandal, Tan, 7","186834","196458","$ 89.00","1","$ 59.80","$ 100.76","$ 77.25","A1195MQ583AB5O","2","B0BLR3XDH7","0196829265321","196829265321","B0BM69D5MT","Steve Madden","yes"
"Steve Madden Women's Sunnie Sandal, Bone, 7.5","189477","199940","$ 69.30","4","$ 57.59","$ 89.95","$ 67.67","A24V851RG6UNB7","3","B0BMPR62B7","0196829265345","196829265345","B0BM69D5MT","Steve Madden","no"
"Steve Madden Women's Sunnie Sandal, Tan, 7.5","186801","200471","$ 76.72","1","$ 75.72","$ 89.95","$ 73.25","ANZYNJW9IIF9C","4","B0BLRJT4HG","0196829265352","196829265352","B0BM69D5MT","Steve Madden","no"
"Steve Madden Women's Sunnie Sandal, Tan, 8","188684","202592","$ 80.35","","$ 80.35","$ 114.24","$ 103.02","ANZYNJW9IIF9C","2","B0BLQY7Z2W","0196829265383","196829265383","B0BM69D5MT","Steve Madden","yes"
"Steve Madden Women's Sunnie Sandal, Black, 8.5","186454","203130","$ 64.63","4","$ 52.79","$ 89.95","$ 69.05","ANZYNJW9IIF9C","4","B0BLQFTYX6","0196829265390","196829265390","B0BM69D5MT","Steve Madden","no"
"Steve Madden Women's Sunnie Sandal, Black, 9","181956","197046","$ 88.90","1","$ 88.90","$ 100.76","$ 72.66","A1195MQ583AB5O","1","B0BLQVCM75","0196829265420","196829265420","B0BM69D5MT","Steve Madden","yes"
"Steve Madden Women's Sunnie Sandal, Tan, 9","181114","191472","$ 87.27","1","$ 87.27","$ 114.24","$ 109.96","A1195MQ583AB5O","1","B0BLRD9LJL","0196829265444","196829265444","B0BM69D5MT","Steve Madden","no"
"Steve Madden Women's Sunnie Sandal, Bone, 9.5","188305","203167","$ 76.74","4","$ 76.74","$ 89.95","$ 66.87","A1LEM297LNF1FK, ANZYNJW9IIF9C","3","B0BMPG796F","0196829265468","196829265468","B0BM69D5MT","Steve Madden","no"
"Steve Madden Women's Sunnie Sandal, Tan, 9.5","186336","200917","$ 76.74","3","$ 75.74","$ 100.76","$ 78.59","ANZYNJW9IIF9C","3","B0BLRJSTDN","0196829265475","196829265475","B0BM69D5MT","Steve Madden","no"
"Steve Madden Women's Sunnie Sandal, Black, 10","180536","197017","","","$ 86.64","$ 134.67","$ 117.11","A24V851RG6UNB7","2","B0BLQXQT6X","0196829265482","196829265482","B0BM69D5MT","Steve Madden","yes"
"Steve Madden Women's Starling Sneaker, Pink/Leopard, 9 M US","28417","18562","$ 75.95","19","$ 75.95","$ 83.95","","-","0","B0B641X3KV","0196829272213","196829272213","B0C62Q82KM","Steve Madden","yes"
"Steve Madden womens Mav Fashion Boot, Pink, 6 7 US","477771","256466","$ 77.93","3","$ 68.99","$ 161.63","$ 77.93","A3V17JP5RCORRR","1","B0B25W4N5N","0196829284681","196829284681","B09Z5F37KW","Steve Madden","no"
"Steve Madden womens Mav Fashion Boot, Pink, 7 8 US","484889","256958","$ 68.99","1","$ 68.99","$ 184.46","$ 76.81","ANZYNJW9IIF9C","1","B0B25X3YSG","0196829284704","196829284704","B09Z5F37KW","Steve Madden","no"
"Steve Madden womens Mav Fashion Boot, Bone, 6 7 US","502993","261945","$ 68.15","2","$ 68.15","$ 149.95","$ 69.95","-","0","B0B25SYH1L","0196829284810","196829284810","B09Z5F37KW","Steve Madden","yes"
"Steve Madden Women's Bossy Heeled Sandal, Iridescent, 6","672848","689825","","","$ 59.95","$ 102.25","$ 59.95","A3V17JP5RCORRR","1","B0B7P3N1GS","0196829285107","196829285107","B0C67N9W66","Steve Madden","no"
"Steve Madden Women's Lynden Ankle Boot, Sand, 6","228608","194177","$ 43.93","2","$ 30.99","$ 119.95","$ 45.11","A24V851RG6UNB7","1","B0BNMD8PNH","0196829298565","196829298565","B0CFBXPC1L","Steve Madden","no"
"Steve Madden Women's Bossy Heeled Sandal, Iridescent, 8.5","575498","621025","","","$ 59.95","$ 104.45","$ 59.95","A3V17JP5RCORRR","1","B0B7P3PJ5Q","0196829285206","196829285206","B0C67N9W66","Steve Madden","no"
"Steve Madden Women's Lynden Ankle Boot, Sand, 8","240515","200991","$ 44.19","21","$ 30.99","$ 119.95","$ 45.30","A24V851RG6UNB7","1","B0BNMFVL6Y","0196829298688","196829298688","B0CFBXPC1L","Steve Madden","no"
"Steve Madden Women's Carrson Dress Sandal, Blush Rhinestone, 8","297111","243370","","","","$ 109.95","$ 39.99","-","","B0BN6W8GKN","0196829299326","196829299326","B019D2YXS0","Steve Madden","no"
"Steve Madden Women's Carrson Dress Sandal, Blush Rhinestone, 9","324069","245190","$ 39.99","34","$ 39.99","$ 109.95","$ 39.99","A24V851RG6UNB7","2","B0BN6WKNFB","0196829299340","196829299340","B019D2YXS0","Steve Madden","no"
"Steve Madden Trixie Women's Heels Clear Size 8.5 M","683572","713186","","","$ 46.99","$ 74.99","$ 50.67","A1XZ3PFSGU10KM","1","B0C1P4VHPD","0196829312902","196829312902","B0CFG6GLDX","Steve Madden","no"
"Steve Madden Trixie Women's Heels Clear Size 9 M","694080","712553","","","$ 46.99","$ 104.34","$ 50.70","A1XZ3PFSGU10KM","1","B0C1P2VGRD","0196829312919","196829312919","B0CFG6GLDX","Steve Madden","no"
"Steve Madden Trixie Women's Heels Clear Size 7 M","676859","715456","","","","$ 74.99","$ 50.63","-","","B0C1P53P1Y","0196829312872","196829312872","B0CFG6GLDX","Steve Madden","no"
"Steve Madden Women's Adore Sandal, Multi, 6.5","313366","273503","$ 52.97","8","$ 52.97","$ 99.95","$ 103.15","-","0","B0B983GFGC","0196829319017","196829319017","B09SQT69PV","Steve Madden","yes"
"Steve Madden Women's Sandra Sandal, Black Leather, 9.5","99224","233499","$ 69.95","27","$ 69.95","$ 84.37","","-","0","B0BMNYV6R2","0196829320020","196829320020","B0CFG42V76","Steve Madden","yes"
"Steve Madden Women's Adore Sandal, Multi, 6","298940","269035","$ 49.98","6","$ 49.98","$ 99.95","$ 100.02","A1195MQ583AB5O","1","B0B97YRFCF","0196829318997","196829318997","B09SQT69PV","Steve Madden","yes"
"Steve Madden Women's Adore Sandal, Multi, 7.5","293790","267035","$ 59.99","","$ 59.99","$ 99.95","$ 93.44","-","0","B0B981ZQHG","0196829319055","196829319055","B09SQT69PV","Steve Madden","yes"
"Steve Madden Women's Kassiani Heeled Sandal, Rhinestone, 9.5","507015","754863","","","","$ 134.41","$ 59.95","-","","B0B982KNKS","0196829338872","196829338872","B0B5YLM3S7","Steve Madden","no"
"Steve Madden Women's Sandra Sandal, Tan Leather, 6.5","97261","216977","$ 69.00","2","$ 69.00","$ 69.99","","-","0","B0BMP5KFT8","0196829320112","196829320112","B0CFG42V76","Steve Madden","yes"
"Steve Madden Women's Sandra Sandal, Black Leather, 9","95310","225300","","","","$ 115.99","","-","","B0BMP4CCRJ","0196829320006","196829320006","B0CFG42V76","Steve Madden","yes"
"Steve Madden Anders Sandal Denim 6.5 M","282228","329606","","","$ 76.74","$ 89.95","$ 78.83","A1LEM297LNF1FK","1","B0BRQ5NJVB","0196829351420","196829351420","B0BFQ22WCN","Steve Madden","yes"
"Steve Madden Anders Sandal Denim 8 M","270928","318955","","","$ 76.74","$ 89.95","$ 78.54","A1LEM297LNF1FK","3","B0BRQ4M4ZQ","0196829351512","196829351512","B0BFQ22WCN","Steve Madden","yes"
"Steve Madden Women's Amily Flat Sandal, Bronze Rhinestone, 7.5","461150","573904","$ 63.61","11","$ 63.61","$ 79.99","$ 79.95","A1LEM297LNF1FK","1","B0B6GSLNZ6","0196829351840","196829351840","B0B6GWF9WD","Steve Madden","yes"
"Steve Madden Women's Amily Flat Sandal, Bronze Rhinestone, 6","432944","546471","$ 65.98","11","$ 65.98","$ 79.99","$ 79.95","A1LEM297LNF1FK","1","B0B6GP8DK1","0196829351819","196829351819","B0B6GWF9WD","Steve Madden","yes"
"Steve Madden Women's Elina Ballet Flat, Black, 6.5","470332","354710","$ 76.91","1","$ 76.91","$ 112.64","$ 68.98","A1LEM297LNF1FK","1","B0B9874WBS","0196829352014","196829352014","B0C21371NT","Steve Madden","no"
"Steve Madden Women's Possession Sneaker, Light Blue, 7","6423","4972","","","$ 105.87","$ 183.00","$ 107.28","-","1","B0B6GRC1HS","0196829358955","196829358955","B0CFG8SG2Z","Steve Madden","yes"
"Steve Madden Women's Possession Sneaker, Lilac, 9.5","6426","4905","$ 99.95","2","$ 99.95","$ 99.95","$ 99.95","-","0","B0B6GQM3J3","0196829359167","196829359167","B0CFG8SG2Z","Steve Madden","yes"
"Steve Madden Women's Possession, Blue Multi","6520","4972","","","","$ 199.09","","-","","B0BPVVG5JQ","0196829359259","196829359259","B0CFG8SG2Z","Steve Madden","no"
"Steve Madden Women's Upstage Wedge Sandal, Black Leather, 6.5","361439","586600","","","$ 99.95","$ 99.95","$ 105.44","A18D2S7J2SO5FF","1","B0BF3GHND5","0196829367834","196829367834","B0BFXPS359","Steve Madden","no"
"Steve Madden Women's Maxima Sneaker, Blue Rhinestone, 6","9512","8492","","","$ 85.66","$ 99.95","$ 85.66","A1LEM297LNF1FK","1","B0BQR7DTWM","0196829359570","196829359570","B08YZ1SM97","Steve Madden","yes"
"Steve Madden Women's Upstage Wedge Sandal, Black Leather, 9","400141","598227","","","$ 85.66","$ 99.95","$ 87.55","A1LEM297LNF1FK","2","B0BF33VTRS","0196829368039","196829368039","B0BFXPS359","Steve Madden","no"
"Steve Madden Women's Upstage Wedge Sandal, Black Leather, 8","377695","575219","","","$ 85.66","$ 99.95","$ 65.08","-","1","B0BF2PD2VL","0196829367957","196829367957","B0BFXPS359","Steve Madden","no"
"Steve Madden Women's Crazy Heeled Sandal, Black Leather, 6.5","313972","325176","$ 62.90","","$ 54.99","$ 125.30","$ 59.47","A3V17JP5RCORRR","1","B0B6GQSY3L","0196829377338","196829377338","B0C632PVJV","Steve Madden","no"
"Steve Madden Women's Upstage Wedge Sandal, Black Leather, 10","401022","572463","$ 48.45","2","$ 35.99","$ 99.95","$ 47.58","-","2","B0BF2VRGLW","0196829368114","196829368114","B0BFXPS359","Steve Madden","no"
"Steve Madden Women's Crazy Heeled Sandal, Black Leather, 7","344733","347948","","","$ 99.00","$ 100.00","$ 67.93","ANZYNJW9IIF9C","1","B0B6GPMJ19","0196829377369","196829377369","B0C632PVJV","Steve Madden","no"
"Steve Madden Women's Upstage Wedge Sandal, Gold Leather, 10","414886","577591","$ 47.22","2","$ 34.79","$ 99.95","$ 53.43","A24V851RG6UNB7","4","B0BF29G384","0196829368145","196829368145","B0BFXPS359","Steve Madden","no"
"Steve Madden Women's Crazy Heeled Sandal, Black Leather, 9","288584","320098","$ 63.14","9","$ 54.99","$ 89.95","$ 62.78","A24V851RG6UNB7","3","B0B6GSF2MV","0196829377482","196829377482","B0C632PVJV","Steve Madden","no"
"Steve Madden Women's Crazy Heeled Sandal, Raffia, 8.5","306753","335546","","","$ 76.74","$ 89.95","$ 78.80","A1LEM297LNF1FK","1","B0B6GT1FSV","0196829377475","196829377475","B0C632PVJV","Steve Madden","yes"
"Steve Madden Women's Crazy Heeled Sandal, Black Leather, 8","345101","336107","$ 63.05","14","$ 54.99","$ 89.95","$ 63.05","A3V17JP5RCORRR","2","B0B6GRBZB3","0196829377420","196829377420","B0C632PVJV","Steve Madden","no"
"Steve Madden Women's Crazy Heeled Sandal, Raffia, 9.5","293635","331993","","","$ 76.74","$ 89.95","$ 79.27","A1LEM297LNF1FK","1","B0B6HK7B1L","0196829377536","196829377536","B0C632PVJV","Steve Madden","no"
"Steve Madden Women's Chart Mule, Black Leather, 7","254660","234018","","","$ 93.47","$ 98.38","$ 86.33","-","0","B0BSGXFF9X","0196829380369","196829380369","B0BVGXN3MT","Steve Madden","yes"
"Steve Madden Women's Crazy Heeled Sandal, Raffia, 10","337524","335599","","","$ 76.74","$ 89.95","$ 78.74","A1LEM297LNF1FK","1","B0B6GQJFQZ","0196829377567","196829377567","B0C632PVJV","Steve Madden","no"
"Steve Madden Tristyn Slip On Open Squared Toe Block Heeled Fashion Sandals (Black, 10)","832849","853776","$ 39.95","","$ 39.95","$ 49.95","","-","0","B0BNQSDRVR","0196829378908","196829378908","B0C9KDD9HY","Steve Madden","yes"
"Steve Madden Women's Chart Mule, Black Leather, 7.5","265345","239201","$ 58.51","2","$ 58.12","$ 89.95","$ 71.88","-","0","B0BSGWTNPD","0196829380390","196829380390","B0BVGXN3MT","Steve Madden","yes"
"Steve Madden Women's Chart Mule, Bone Leather, 9.5","275662","233559","","","","$ 89.95","$ 78.53","-","","B0BSGWWKW8","0196829380529","196829380529","B0BVGXN3MT","Steve Madden","yes"
"Steve Madden Women's Chart Mule, Bone Leather, 8.5","262972","241967","$ 69.40","2","$ 69.40","$ 89.95","$ 76.74","A1LEM297LNF1FK","1","B0BSGWWVTF","0196829380468","196829380468","B0BVGXN3MT","Steve Madden","yes"
"Steve Madden Women's Chart Mule, Bone Leather, 8","255827","235254","","","","$ 89.99","$ 133.62","-","","B0BSGWDPKX","0196829380437","196829380437","B0BVGXN3MT","Steve Madden","yes"
"Steve Madden Possession White/Grey Lace Up Boyfriend Chunky Platform Sneakers (White/Grey/Orange, 7.5)","6431","4907","$ 79.95","74","$ 79.95","$ 99.99","$ 87.68","A1G9RBEK6CB71F","1","B0B98R54QS","0196829395349","196829395349","B0CFG8SG2Z","Steve Madden","no"
"Steve Madden Possession White/Grey Lace Up Boyfriend Chunky Platform Sneakers (White/Grey/Orange, 6)","6513","4980","$ 99.95","7","$ 99.95","$ 99.99","$ 99.95","A1G9RBEK6CB71F","1","B0B99G8V3S","0196829395196","196829395196","B0CFG8SG2Z","Steve Madden","no"
"Steve Madden Possession White/Grey Lace Up Boyfriend Chunky Platform Sneakers (White/Grey/Orange, 8)","6440","4948","$ 79.95","2","$ 79.95","$ 99.99","$ 88.11","A1G9RBEK6CB71F","1","B0B994SXVZ","0196829395394","196829395394","B0CFG8SG2Z","Steve Madden","no"
"Steve Madden Women's Possession Sneaker, Black Multi, 8","6470","4985","$ 99.95","26","$ 99.95","$ 104.95","","-","0","B0BMJRYDVK","0196829420362","196829420362","B0CFG8SG2Z","Steve Madden","yes"
"Steve Madden Women's Possession Sneaker, Black Multi, 7.5","6404","4960","$ 99.95","5","$ 99.95","$ 99.96","","-","0","B0BMJHVQ6M","0196829420355","196829420355","B0CFG8SG2Z","Steve Madden","yes"
"Steve Madden Women's Possession Sneaker, Black Multi, 9","6318","4925","$ 99.95","2","$ 99.95","$ 127.95","","-","0","B0BMJ61R2W","0196829420386","196829420386","B0CFG8SG2Z","Steve Madden","yes"
"Steve Madden Women's Starling Sneaker, Black/Leopard, 5","28471","18791","$ 41.30","45","$ 41.30","$ 86.99","","-","0","B0BM56VBRQ","0196829424230","196829424230","B0C62Q82KM","Steve Madden","yes"
"Steve Madden Women's Starling Sneaker, Black/Leopard, 5.5","28471","18905","$ 31.40","97","$ 31.40","$ 86.99","","-","0","B0BM573918","0196829424247","196829424247","B0C62Q82KM","Steve Madden","yes"
"Steve Madden Women's Starling Sneaker, Black/Leopard, 8.5","28233","18718","$ 44.99","21","$ 44.99","$ 79.95","$ 44.99","A24V851RG6UNB7","1","B0BKLQBG3Z","0196829424308","196829424308","B0C62Q82KM","Steve Madden","no"
"Steve Madden Women's Starling Sneaker, Black/Leopard, 9.5","28727","19045","$ 44.99","1","$ 44.99","$ 79.95","$ 44.99","A24V851RG6UNB7","1","B0BKLQJ9TD","0196829424322","196829424322","B0C62Q82KM","Steve Madden","no"
"Steve Madden Women's Starling Sneaker, Black/Leopard, 7","28880","19094","$ 61.41","34","$ 61.41","$ 93.54","$ 44.99","-","0","B0BKLQGNGZ","0196829424278","196829424278","B0C62Q82KM","Steve Madden","yes"
"Steve Madden Women's Upstage Wedge Sandal, Black Leather, 9.5","402224","586010","$ 55.94","6","$ 42.99","$ 99.95","$ 52.88","A24V851RG6UNB7","3","B0BF3645Q1","0196829368077","196829368077","B0BFXPS359","Steve Madden","yes"
"Steve Madden Women's Starling Sneaker, Black/White Leopard, 9.5 M US","28858","18869","$ 75.96","6","$ 75.96","$ 79.96","","-","0","B0B63Z82G8","0196829272220","196829272220","B0C62Q82KM","Steve Madden","yes"
"Steve Madden Women's Chart Mule, Bone Leather, 10","243325","229758","$ 76.74","2","$ 76.74","$ 89.99","$ 76.99","A1LEM297LNF1FK","1","B0BSGXCFCL","0196829380550","196829380550","B0BVGXN3MT","Steve Madden","no"
"Steve Madden Women's Possession Sneaker, Red, 8","6448","4911","$ 99.00","1000","$ 99.00","$ 179.00","","-","0","B0BHHH5C3Q","0196829243558","196829243558","B0CFG8SG2Z","Steve Madden","yes"
"Steve Madden Women's Possession Sneaker, Red, 8.5","6478","4950","$ 99.95","10","$ 98.95","$ 99.95","$ 98.95","-","0","B0BHHNJQTJ","0196829243565","196829243565","B0CFG8SG2Z","Steve Madden","yes"
"Steve Madden Women's Upstage Wedge Sandal, Gold Leather, 9.5","398531","589974","$ 61.59","1","$ 49.19","$ 99.95","$ 66.62","A24V851RG6UNB7","3","B0BF2KP3GN","0196829368107","196829368107","B0BFXPS359","Steve Madden","no"
"Steve Madden Women's Chart Mule, Black Leather, 8","261021","241152","","","$ 90.89","$ 90.90","$ 76.42","-","0","B0BSGWFWLX","0196829380420","196829380420","B0BVGXN3MT","Steve Madden","yes"
"Steve Madden Women's Carrson Dress Sandal, Blush Rhinestone, 8.5","319060","248517","$ 39.99","29","$ 39.99","$ 109.95","$ 39.99","A24V851RG6UNB7","2","B0BN6VNBYG","0196829299333","196829299333","B019D2YXS0","Steve Madden","no"
"Steve Madden Women's Chart Mule, Black Leather, 8.5","255187","232335","$ 62.17","3","$ 62.17","$ 89.95","$ 78.46","A1195MQ583AB5O","2","B0BSGWCYZZ","0196829380451","196829380451","B0BVGXN3MT","Steve Madden","yes"
"Steve Madden Women's Possession Sneaker, Light Blue, 7.5","6388","4905","$ 99.95","15","$ 99.95","$ 109.95","","-","0","B0B6GQ7B99","0196829358993","196829358993","B0CFG8SG2Z","Steve Madden","yes"
"Steve Madden Women's Crazy Heeled Sandal, Black Leather, 7.5","309216","313870","$ 62.98","18","$ 54.99","$ 89.95","$ 62.98","A3V17JP5RCORRR","2","B0B6GPSB65","0196829377390","196829377390","B0C632PVJV","Steve Madden","no"
"Steve Madden Possession White/Grey Lace Up Boyfriend Chunky Platform Sneakers (White/Grey/Orange, 6.5)","6321","4895","$ 99.95","30","$ 99.95","$ 99.99","$ 99.95","A1G9RBEK6CB71F","1","B0B99CCFZD","0196829395240","196829395240","B0CFG8SG2Z","Steve Madden","no"
"Steve Madden Women's Possession Sneaker, Black Multi, 6.5","6231","4804","$ 68.99","","$ 68.99","$ 104.95","","-","0","B0BMJH6DFG","0196829420331","196829420331","B0CFG8SG2Z","Steve Madden","yes"
"Steve Madden Women's Starling Sneaker, Black/Leopard, 10","28833","18932","$ 55.96","76","$ 55.96","$ 79.95","","-","0","B0BKLQYHSH","0196829424339","196829424339","B0C62Q82KM","Steve Madden","yes"
"Steve Madden Women's Starling Sneaker, Black/Leopard, 7.5","28814","19011","$ 44.99","12","$ 44.99","$ 79.95","$ 44.99","A24V851RG6UNB7","1","B0BKLSDPXZ","0196829424285","196829424285","B0C62Q82KM","Steve Madden","no"
"Steve Madden Women's Sami Heeled Sandal, White, 8","413569","485363","$ 24.97","2","$ 19.57","$ 99.95","$ 31.20","-","4","B0B982KCTK","0196829410998","196829410998","B0B32WPHHY","Steve Madden","yes"
"Steve Madden Women's Sami Heeled Sandal, White, 10","396308","475214","$ 23.36","3","$ 18.37","$ 99.95","$ 31.08","-","2","B0B9839YV4","0196829411032","196829411032","B0B32WPHHY","Steve Madden","no"
"Steve Madden Women's Starling Sneaker, Black/Leopard, 6","28569","18833","$ 44.99","26","$ 44.99","$ 79.95","$ 44.99","A24V851RG6UNB7","1","B0BKLQJGV5","0196829424254","196829424254","B0C62Q82KM","Steve Madden","no"
"Steve Madden Women's Echo Fisherman Sandal, Hot Pink, 8","168752","211265","$ 39.95","18","$ 39.95","$ 79.95","$ 41.43","A1G9RBEK6CB71F","3","B0BLBXPNR7","0196829459348","196829459348","B0C632W6GR","Steve Madden","no"
"Steve Madden Women's Echo Fisherman Sandal, Hot Pink, 8.5","170760","212267","$ 49.95","17","$ 42.39","$ 79.95","$ 51.17","A1G9RBEK6CB71F","2","B0BP89ZC3X","0196829459355","196829459355","B0C632W6GR","Steve Madden","no"
"Steve Madden Women's Echo Fisherman Sandal, Hot Pink, 9","172733","215158","$ 59.95","13","$ 52.16","$ 79.95","$ 59.95","A1G9RBEK6CB71F","4","B0BLBX95JZ","0196829459362","196829459362","B0C632W6GR","Steve Madden","no"
"Steve Madden Women's Adore Sandal, White Shiny, 6","304391","277920","","","$ 121.64","$ 148.38","$ 115.02","A1195MQ583AB5O","1","B0BHJJDPYS","0196829491850","196829491850","B09SQT69PV","Steve Madden","yes"
"Steve Madden Women's Valory Heeled Sandal, Natural Raffia, 10","312466","289623","$ 55.43","2","$ 41.99","$ 99.95","$ 55.47","A24V851RG6UNB7","3","B0B985GCYR","0196829493045","196829493045","B0B9KH2BQH","Steve Madden","no"
"Steve Madden Women's Echo Fisherman Sandal, Hot Pink, 7","165696","210028","","","$ 89.79","$ 90.79","$ 78.01","A1195MQ583AB5O","1","B0BLBX4948","0196829459324","196829459324","B0C632W6GR","Steve Madden","yes"
"Steve Madden Women's Perrin Sneaker, White, 6.5","631357","765882","","","$ 79.99","$ 146.99","$ 87.38","A2OTE410JXLA5O","1","B0BDBKW44F","0196829497418","196829497418","B0CMNDRQJB","Steve Madden","no"
"Steve Madden Women's Perrin Sneaker, White, 6","656342","718042","","","$ 79.99","$ 148.38","$ 87.36","A2OTE410JXLA5O","1","B0BDB3P42J","0196829497401","196829497401","B0CMNDRQJB","Steve Madden","no"
"Steve Madden Women's Echo Fisherman Sandal, Hot Pink, 10","176808","215635","$ 70.62","3","$ 57.99","$ 79.95","$ 79.70","-","1","B0BLBWTCRH","0196829459386","196829459386","B0C632W6GR","Steve Madden","no"
"Steve Madden Women's Adore Sandal, White Shiny, 10","310534","280327","","","$ 130.00","$ 154.99","$ 119.11","-","0","B0BHJL88F1","0196829491935","196829491935","B09SQT69PV","Steve Madden","no"
"Steve Madden Women's Gene Sandal, Raffia, 8","94252","109288","$ 58.12","","$ 58.12","$ 116.55","$ 116.55","A1195MQ583AB5O","1","B0BDNQD62P","0196829498774","196829498774","B0C62MNX4W","Steve Madden","yes"
"Steve Madden Women's Gene Sandal, Raffia, 8.5","93053","109895","$ 79.95","","$ 79.95","$ 116.55","$ 79.95","-","1","B0BDP5CWLZ","0196829498798","196829498798","B0C62MNX4W","Steve Madden","no"
"Steve Madden Women's Gene Sandal, Raffia, 7.5","92732","108431","$ 72.20","","$ 72.20","$ 116.55","$ 116.55","A1195MQ583AB5O","1","B0BDP345W8","0196829498750","196829498750","B0C62MNX4W","Steve Madden","yes"
"Steve Madden Women's Perrin Sneaker, White, 8.5","632234","723557","$ 71.97","","$ 71.97","$ 79.95","$ 79.95","A1LEM297LNF1FK","3","B0BDBTB14S","0196829497456","196829497456","B0CMNDRQJB","Steve Madden","yes"
"Steve Madden Women's Gene Sandal, Raffia, 9.5","94855","110905","$ 79.00","3","$ 79.00","$ 115.09","$ 79.00","A1EICGAHOS3FI3","3","B0BDP3SQWB","0196829498835","196829498835","B0C62MNX4W","Steve Madden","yes"
"Steve Madden Akela Rhinestone 6.5 M","1735222","2507246","$ 36.13","","$ 36.13","$ 51.35","","-","0","B0BS6H9XQ3","0196829544181","196829544181","B0CG68QVC2","Steve Madden","yes"
"Steve Madden Akela Rhinestone 9 M","1658409","2537668","$ 36.13","","$ 36.13","$ 51.35","","-","0","B0BS6HD5VJ","0196829544280","196829544280","B0CG68QVC2","Steve Madden","yes"
"Steve Madden Women's Mayven Slide Sandal, Black Leather, 6.5","8346","19062","$ 89.95","2","$ 89.95","$ 89.95","$ 89.95","AI77OCBJLOQRT, A1LEM297LNF1FK","3","B0BRTG8RGC","0196829556863","196829556863","B0BRSW95CN","Steve Madden","yes"
