Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box)
"Steve Madden Women's Mayven Slide Sandal, White/Black, 6.5",9645,23164,$69.05 ,38,$69.05 ,$89.95 ,,-,0,B0BWKGZLCP,0197369279656,1.97369E+11,B0BRSW95CN,Steve Madden,yes
"Steve Madden Women's Mayven Slide Sandal, White/Black, 7.5",9606,22888,$69.05 ,112,$69.05 ,$89.95 ,$126.14 ,A1195MQ583AB5O,1,B0BWKYXFGF,0197369279694,1.97369E+11,B0BRSW95CN,Steve Madden,yes
"Steve Madden Women's Mayven Slide Sandal, White/Black, 8",9651,22401,$69.05 ,110,$69.05 ,$89.95 ,$126.14 ,A1195MQ583AB5O,1,B0BWKZBKPG,0197369279717,1.97369E+11,B0BRSW95CN,Steve Madden,yes
"Steve Madden Women's Mayven Slide Sandal, White/Black, 9",9673,23438,$69.05 ,57,$69.05 ,$89.95 ,,-,0,B0BWL856G6,0197369279755,1.97369E+11,B0BRSW95CN,Steve Madden,yes
"Steve Madden Women's Mayven Slide Sandal, Cognac Leather, 9.5",9728,23215,$89.95 ,38,$89.95 ,$163.09 ,$117.33 ,A18D2S7J2SO5FF,2,B0BWKR3RHP,0197369279786,1.97369E+11,B0BRSW95CN,Steve Madden,yes
"Steve Madden Women's Mayven Slide Sandal, White/Black, 10",9657,22820,$69.05 ,64,$69.05 ,$89.95 ,$126.14 ,A1195MQ583AB5O,1,B0BWL46WF7,0197369279793,1.97369E+11,B0BRSW95CN,Steve Madden,yes
"Steve Madden Women's Bryar Ballet Flat, Black, 10",239538,219193,$72.44 ,8,$64.99 ,$115.76 ,$72.44 ,A3V17JP5RCORRR,2,B0BXQ4F246,0197369284377,1.97369E+11,B0BWL9DPB5,Steve Madden,yes
"Steve Madden Women's Legaci Pump, Black Patent, 7.5",365571,380126,$99.95 ,36,$99.90 ,$99.95 ,$170.00 ,-,0,B0BXBKTX2K,0197369311257,1.97369E+11,B0BXBGLGYM,Steve Madden,yes
"Steve Madden Women's Legaci Pump, Brown Patent, 7.5",311448,338594,$99.99 ,,$99.99 ,$99.99 ,,-,0,B0BXBK6SFT,0197369311264,1.97369E+11,B0BXBGLGYM,Steve Madden,yes
"Steve Madden Women's Legaci Pump, Brown Patent, 9",270099,333287,,,$170.00 ,$170.00 ,,-,,B0BXBHXZQB,0197369311356,1.97369E+11,B0BXBGLGYM,Steve Madden,yes
"Steve Madden Women's Legaci Pump, Brown Patent, 10",389682,364906,$99.99 ,,$99.99 ,$183.18 ,,-,0,B0BXBJP7CZ,0197369311417,1.97369E+11,B0BXBGLGYM,Steve Madden,yes
"Steve Madden Women's Kiley Ankle Boot, Black, 8.5",474082,256537,$69.94 ,20,$64.60 ,$109.95 ,$78.92 ,A24V851RG6UNB7,1,B0BXBDX2Q7,0197369312025,1.97369E+11,B0BXBGJMP3,Steve Madden,yes
"Steve Madden Women's Trusty Heeled Sandal, Green Satin, 7.5",406496,363948,,,$57.58 ,$99.95 ,,-,0,B0BXBMSFHQ,0197369312599,1.97369E+11,B0BXBM6HDN,Steve Madden,no
"Steve Madden Women's Trusty Heeled Sandal, Blush Satin, 10",451448,375133,$64.98 ,1,$59.99 ,$99.95 ,$64.98 ,A1XZ3PFSGU10KM,1,B0BXBM3VZ5,0197369312780,1.97369E+11,B0BXBM6HDN,Steve Madden,no
"Steve Madden Women's Leopold Chelsea Boot, Brown Suede, 6",64168,38348,$19.73 ,3,$19.73 ,$97.41 ,$74.79 ,ANZYNJW9IIF9C,4,B0BXBJWS5F,0197369313244,1.97369E+11,B096MHWGXN,Steve Madden,yes
"Steve Madden Women's Leopold Chelsea Boot, Brown Suede, 7",65057,38394,$19.73 ,3,$19.73 ,$97.41 ,$79.70 ,A3V17JP5RCORRR,4,B0BXBK7ZL5,0197369313305,1.97369E+11,B096MHWGXN,Steve Madden,yes
"Steve Madden Women's Leopold Chelsea Boot, Camel Suede, 7.5",62598,37914,$37.28 ,3,$37.27 ,$98.95 ,$46.63 ,A2WU6JHR5PVKH1,1,B0BXBJSXVM,0197369313350,1.97369E+11,B096MHWGXN,Steve Madden,yes
"Steve Madden Women's Leopold Chelsea Boot, Camel Suede, 8.5",63888,38317,$42.09 ,1,$42.08 ,$98.95 ,$54.96 ,A2WU6JHR5PVKH1,2,B0BXBHGR2V,0197369313411,1.97369E+11,B096MHWGXN,Steve Madden,yes
"Steve Madden Women's Leopold Chelsea Boot, Camel Suede, 9",66052,38177,$69.71 ,4,$69.71 ,$98.95 ,,-,0,B0BXBKJHWY,0197369313442,1.97369E+11,B096MHWGXN,Steve Madden,yes
"Steve Madden Women's Possession Sneaker, White/Blue, 6.5",6084,4773,$69.30 ,3,$69.30 ,$99.95 ,,-,0,B0BXMMR9FX,0197369317051,1.97369E+11,B0CFG8SG2Z,Steve Madden,yes
"Steve Madden Women's Possession Sneaker, White/Blue, 10",6062,4770,$80.00 ,1,$80.00 ,$100.00 ,,-,0,B0BXM9ZMBG,0197369317129,1.97369E+11,B0CFG8SG2Z,Steve Madden,yes
"Steve Madden Women's Campo Sneaker, Natural Multi, 6",20128,16748,$68.35 ,5,$67.49 ,$89.95 ,$67.49 ,A1XZ3PFSGU10KM,5,B0BXMW9NYF,0197369319116,1.97369E+11,B0BM6F9MLG,Steve Madden,yes
"Steve Madden Women's Lizah Knee High Boot, Camel, 6",109022,78519,,,,$189.98 ,,-,,B0BXQZF48T,0197369331095,1.97369E+11,B0BJ1HJL9S,Steve Madden,yes
"Steve Madden Women's Lizah Knee High Boot, Camel, 8.5",113454,78874,,,,$189.98 ,$99.12 ,-,,B0BXQRWGWV,0197369331149,1.97369E+11,B0BJ1HJL9S,Steve Madden,no
"Steve Madden Women's Lizah Knee High Boot, Camel, 9.5",111781,78251,,,,$189.98 ,$96.08 ,-,,B0BXQNZQRH,0197369331163,1.97369E+11,B0BJ1HJL9S,Steve Madden,yes
