Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,Referral Fee %,"New, 3rd Party FBM: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Amazon offer),Custom_SKU,Google_Search_Link,Match,Amazon_link,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List,Blacklisted,Curr_Listed?,Buy Box ðŸšš: Stock,"New, 3rd Party FBM ðŸšš: 30 days avg.",Prime Eligible (Buy Box),Buy Box : Current,Buy Box : Stock,Buy Bo : Current,Buy Box ðŸšš: Current,Curr_match,Buy Box 🚚: Stock,"New, 3rd Party FBM 🚚: 30 days avg.",Buy Box 🚚: Current
"New Balance Men's Fresh Foam X Hierro Mid GTX V1 Trail Running Shoe, Jade/Pixel Green, 8.5 Wide",45106.0,48385.0,111.3,,111.3,159.95,,,-,0.0,B09MYGW3JV,196307618168,196307618168,B0CVSCSJVT,New Balance,,GB196307618168,https://www.google.com/search?q=196307618168+New+Balance+Men%27s+Fresh+Foam+X+Hierro+Mid+GTX+V1+Trail+Running+Shoe%2C+Jade%2FPixel+Green%2C+8.5+Wide&tbm=shop,Y,https://www.amazon.com/dp/B09MYGW3JV?psc=1,"https://www.google.com/shopping/product/12439946746598474333/offers?q=0196307618168&prds=cid:12439946746598474333,cond:1",Shoolu,124.9,212.33,233.56300000000002,212.33,Y,V,1.0,,,,,,,,,,,
"New Balance Men's Fresh Foam X 1080 Unlaced V1 Running Shoe, Black/White, 7 X-Wide",118068.0,113841.0,95.77,,95.77,159.99,,,-,,B096N7P92T,196071069715,196071069715,B0CVTTYB7K,New Balance,,GB196071069715,https://www.google.com/search?q=196071069715+New+Balance+Men%27s+Fresh+Foam+X+1080+Unlaced+V1+Running+Shoe%2C+Black%2FWhite%2C+7+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B096N7P92T?psc=1,"https://www.google.com/shopping/product/10866194358738527620/offers?q=0196071069715&prds=cid:10866194358738527620,cond:1",APerfectDealer,159.95,271.91499999999996,299.1065,271.91499999999996,Y,V,1.0,,,,,,,,,,,
"New Balance Women's Fresh Foam X More Trail V3 Running Shoe, Interstellar/Shadow, 7.5 Wide",21685.0,34871.0,,,,237.87,,,-,,B0BJ7KQQKH,196652791400,196652791400,B0CT426MSK,New Balance,,GB196652791400,https://www.google.com/search?q=196652791400+New+Balance+Women%27s+Fresh+Foam+X+More+Trail+V3+Running+Shoe%2C+Interstellar%2FShadow%2C+7.5+Wide&tbm=shop,Y,https://www.amazon.com/dp/B0BJ7KQQKH?psc=1,"https://www.google.com/shopping/product/9619839831752865905/offers?q=0196652791400&prds=cid:9619839831752865905,cond:1",Rackets & Runners,199.98,339.96599999999995,373.9626,339.96599999999995,Y,V,1.0,,,,,,,,,,,
"New Balance Men's Fresh Foam X 1080 Unlaced V1 Running Shoe, Black/White, 12 X-Wide",114959.0,107380.0,,,195.82,204.0,,,-,,B096NB3SSD,196071069814,196071069814,B0CVTTYB7K,New Balance,,GB196071069814,https://www.google.com/search?q=196071069814+New+Balance+Men%27s+Fresh+Foam+X+1080+Unlaced+V1+Running+Shoe%2C+Black%2FWhite%2C+12+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B096NB3SSD?psc=1,"https://www.google.com/shopping/product/17407141955318107655/offers?q=0196071069814&prds=cid:17407141955318107655,cond:1",Footwear Express,159.95,271.91499999999996,299.1065,271.91499999999996,Y,V,1.0,,,,,,,,,,,
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Steel/Serene Blue/Lead, 10 X-Wide",2417.0,2510.0,,,,283.98,,,-,2.0,B096N8PHHG,195907624463,195907624463,B096NKPSY5,New Balance,,GB195907624463,https://www.google.com/search?q=195907624463+New+Balance+Men%27s+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Steel%2FSerene+Blue%2FLead%2C+10+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B096N8PHHG?psc=1,"https://www.google.com/shopping/product/3169610152312904611/offers?q=0195907624463&prds=cid:3169610152312904611,cond:1",Van Dyke and Bacon,159.99,271.983,299.1813,283.98,Y,V,1.0,,,,,,,,,,,
"New Balance mens Fresh Foam X 1080 Unlaced V1 Running Shoe, White/White, 11.5 X-Wide US",113417.0,94454.0,,,,268.37,,,-,,B096NKYMM3,196071069173,196071069173,B0CVTTYB7K,New Balance,,GB196071069173,https://www.google.com/search?q=196071069173+New+Balance+mens+Fresh+Foam+X+1080+Unlaced+V1+Running+Shoe%2C+White%2FWhite%2C+11.5+X-Wide+US&tbm=shop,Y,https://www.amazon.com/dp/B096NKYMM3?psc=1,"https://www.google.com/shopping/product/5507364728337429516/offers?q=196071069173&prds=cid:5507364728337429516,cond:1",APerfectDealer,159.95,271.91499999999996,299.1065,271.91499999999996,Y,V,1.0,,,yes,,,,,0.0,,,
"New Balance Women's Made in US 990 V5 Sneaker, Grey/Castlerock, 10",58694.0,50964.0,,,268.19,334.69,,287.41$,"A2MGIOL586AXM4, A3941XAMNQX6JZ, ANZYNJW9IIF9C",3.0,B0791W2XS2,192662149309,192662149309,B08986L1PD,New Balance,yes,GB192662149309,https://www.google.com/search?q=192662149309+New+Balance+Women%27s+Made+in+US+990+V5+Sneaker%2C+Grey%2FCastlerock%2C+10&tbm=shop,Y,https://www.amazon.com/dp/B0791W2XS2?psc=1,"https://www.google.com/shopping/product/5925331958537864796/offers?q=0192662149309&prds=cid:5925331958537864796,cond:1",Shoe Station,159.98,271.96599999999995,299.1626,299.1626,Y,V,1.0,,,,,,,,,,,
"New Balance Women's Made in US 990 V5 Sneaker, Grey/Castlerock, 8.5 Wide",58378.0,50974.0,,,299.16,365.05,,302.27$,ANZYNJW9IIF9C,1.0,B0791XTTDX,192662149439,192662149439,B08986L1PD,New Balance,yes,GB192662149439,https://www.google.com/search?q=192662149439+New+Balance+Women%27s+Made+in+US+990+V5+Sneaker%2C+Grey%2FCastlerock%2C+8.5+Wide&tbm=shop,Y,https://www.amazon.com/dp/B0791XTTDX?psc=1,"https://www.google.com/shopping/product/15457171331069329959/offers?q=0192662149439&prds=cid:15457171331069329959,cond:1",Shoe Station,159.98,271.96599999999995,299.1626,298.16,Y,V,1.0,,,,,,,,,,,
"New Balance Women's Made in US 990 V5 Sneaker, Grey/Castlerock, 11",57361.0,53752.0,184.99,70.0,184.95,344.0,,,A3MZPUPCGSAYFF,4.0,B0791WM677,192662149323,192662149323,B08986L1PD,New Balance,,GB192662149323,https://www.google.com/search?q=192662149323+New+Balance+Women%27s+Made+in+US+990+V5+Sneaker%2C+Grey%2FCastlerock%2C+11&tbm=shop,Y,https://www.amazon.com/dp/B0791WM677?psc=1,"https://www.google.com/shopping/product/12046578629115947124/offers?q=0192662149323&prds=cid:12046578629115947124,cond:1",Shoe Station,159.98,271.96599999999995,299.1626,299.1626,Y,V,1.0,,,,,,,,,,,
"New Balance Women's Made in US 990 V5 Sneaker, Grey/Castlerock, 12",57814.0,50663.0,,,314.07,333.99,,280.26$,ANZYNJW9IIF9C,3.0,B0791TJWSJ,192662149347,192662149347,B08986L1PD,New Balance,no,GB192662149347,https://www.google.com/search?q=192662149347+New+Balance+Women%27s+Made+in+US+990+V5+Sneaker%2C+Grey%2FCastlerock%2C+12&tbm=shop,Y,https://www.amazon.com/dp/B0791TJWSJ?psc=1,"https://www.google.com/shopping/product/3195890334528011939/offers?q=0192662149347&prds=cid:3195890334528011939,cond:1",Shoe Station,159.98,271.96599999999995,299.1626,313.07,Y,V,1.0,,,,,,,,,,,
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Steel/Serene Blue/Lead, 10.5 Narrow",2130.0,2759.0,129.46,,129.46,205.46,,,-,,B096N6VB3Q,195907623985,195907623985,B096NKPSY5,New Balance,,GB195907623985,https://www.google.com/search?q=195907623985+New+Balance+Men%27s+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Steel%2FSerene+Blue%2FLead%2C+10.5+Narrow&tbm=shop,Y,https://www.amazon.com/dp/B096N6VB3Q?psc=1,"https://www.google.com/shopping/product/8674364729509821636/offers?q=0195907623985&prds=cid:8674364729509821636,cond:1",Pacers Running,159.99,271.983,299.1813,271.983,Y,V,1.0,,,,,,,,,,,
