Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box 🚚: Current,Buy Box 🚚: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box)
Brooks Women's Ghost 15 Neutral Running Shoe - White/Crystal Grey/Glass - 7 Medium,49.0,71.0,,,$ 128.09,$ 194.99,$ 127.29,A3BFU0BWA0Z70A,4.0,B0BHXVYKY8,195394321340.0,195394321340.0,B0CKKBPDKF,Brooks,yes
Brooks Women's Ghost 15 Neutral Running Shoe - Black/Blackened Pearl/White - 6.5 Medium,49.0,71.0,,,$ 130.50,$ 243.34,$ 146.37,A2HGWKGRZLYH2G,6.0,B09RS43D67,195394142372.0,195394142372.0,B0CKKBPDKF,Brooks,yes
Brooks Women's Ghost 15 Neutral Running Shoe - Light Blue/Black/Yellow - 6.5 Medium,49.0,70.0,,,$ 192.53,$ 198.00,$ 159.87,A1MLP04OASBI2Z,1.0,B0BHXT1Q4S,195394232271.0,195394232271.0,B0CKKBPDKF,Brooks,no
Brooks Women's Ghost 15 Neutral Running Shoe - Black/Jacaranda/Salt - 5.5 Medium,49.0,71.0,,,$ 192.50,$ 192.50,$ 192.50,A1MLP04OASBI2Z,1.0,B09RS2RL1M,195394142648.0,195394142648.0,B0CKKBPDKF,Brooks,yes
Brooks Women's Ghost 15 Neutral Running Shoe - Kentucky Blue/Peacoat/Pink - 10 Medium,48.0,64.0,,,,$ 301.00,,-,,B09RRXYBRL,195394144628.0,195394144628.0,B0CKKBPDKF,Brooks,yes
Brooks Women's Ghost 15 Neutral Running Shoe - Black/Blackened Pearl/White - 8 Medium,49.0,71.0,,,$ 137.66,$ 199.12,$ 148.53,AF4GO035LHAA2,4.0,B09RS6DN7H,195394142433.0,195394142433.0,B0CKKBPDKF,Brooks,yes
Brooks Women's Ghost 15 Neutral Running Shoe - Kentucky Blue/Peacoat/Pink - 9.5 Medium,47.0,66.0,,,,$ 261.00,,-,,B09RRRT3C2,195394144611.0,195394144611.0,B0CKKBPDKF,Brooks,yes
Brooks Women's Ghost 15 Neutral Running Shoe - White/Oyster/Oriole - 5 Medium,50.0,72.0,$ 147.87,2.0,$ 132.92,$ 139.95,$ 147.21,-,1.0,B0BHXT3SPB,195394342222.0,195394342222.0,B0CKKBPDKF,Brooks,no
Brooks Women's Ghost 15 Neutral Running Shoe - White/Oyster/Viola - 9 Medium,49.0,71.0,,,$ 149.99,$ 227.62,$ 190.71,A3B5VE59OGHYB3,4.0,B0BHXV88SG,195394232813.0,195394232813.0,B0CKKBPDKF,Brooks,yes
Brooks Women's Ghost 15 Neutral Running Shoe - Black/Black/Ebony - 7 Medium,49.0,71.0,,,$ 109.95,$ 243.34,$ 134.14,A2QQU7OX13PAHF,4.0,B09RRHT5T4,195394145113.0,195394145113.0,B0CKKBPDKF,Brooks,yes
