Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box),Custom_SKU,Google_Search_Link,Match,Amazon_link,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List
"THE NORTH FACE Women's Waterproof Antora Jacket (Standard and Plus Size), Meld Grey, XX-Large",18577.0,24324.0,99.98,,99.98,$198.41 ,$93.48 ,A33F3JQYLVPYQH,1.0,B0BZSX6992,0196573177802,196573177802,B09F1K52N7,THE NORTH FACE,no,GB196573177802,https://www.google.com/search?q=196573177802+THE+NORTH+FACE+Women%27s+Waterproof+Antora+Jacket+%28Standard+and+Plus+Size%29%2C+Meld+Grey%2C+XX-Large&tbm=shop,Y,https://www.amazon.com/dp/B0BZSX6992?psc=1,"https://www.google.com/shopping/product/5079153787823067299/offers?q=196573177802&prds=cid:5079153787823067299,cond:1",DICK'S Sporting Goods,110.0,187.0,207.9,,N
"THE NORTH FACE Antora Jacket - Women's TNF Black/Wasabi, XL",19180.0,24619.0,97.98,1.0,97.98,$140.00 ,$98.34 ,A33F3JQYLVPYQH,1.0,B09V3HNHMS,0196249167892,196249167892,B09F1K52N7,THE NORTH FACE,no,GB196249167892,https://www.google.com/search?q=196249167892+THE+NORTH+FACE+Antora+Jacket+-+Women%27s+TNF+Black%2FWasabi%2C+XL&tbm=shop,Y,https://www.amazon.com/dp/B09V3HNHMS?psc=1,"https://www.google.com/shopping/product/14919835432279939145/offers?q=196249167892&prds=cid:14919835432279939145,cond:1",SunnySports.com,79.95,135.91,151.11,,N
"THE NORTH FACE Women's Waterproof Antora Jacket (Standard and Plus Size), Yellow Silt, 1X",19656.0,25270.0,110.0,17.0,110.0,$110.00 ,$110.00 ,A7ULJO7NAWM0L,1.0,B0CHWMHF8T,0196575605037,196575605037,B09F1K52N7,THE NORTH FACE,no,GB196575605037,https://www.google.com/search?q=196575605037+THE+NORTH+FACE+Women%27s+Waterproof+Antora+Jacket+%28Standard+and+Plus+Size%29%2C+Yellow+Silt%2C+1X&tbm=shop,Y,https://www.amazon.com/dp/B0CHWMHF8T?psc=1,"https://www.google.com/shopping/product/9794162973167950529/offers?q=196575605037&prds=cid:9794162973167950529,cond:1",Not Found,,,,,N
"THE NORTH FACE Men's Thermoball Traction Mule V Winter Shoe, Hawthorne Khaki/TNF Black, 14",18648.0,12805.0,,,79.26,$99.99 ,$89.74 ,A3KPHGJZVOLD1G,1.0,B09TRY8VYW,0196247348224,196247348224,B07PM8Y639,THE NORTH FACE,yes,GB196247348224,https://www.google.com/search?q=196247348224+THE+NORTH+FACE+Men%27s+Thermoball+Traction+Mule+V+Winter+Shoe%2C+Hawthorne+Khaki%2FTNF+Black%2C+14&tbm=shop,Y,https://www.amazon.com/dp/B09TRY8VYW?psc=1,"https://www.google.com/shopping/product/2288292246757831242/offers?q=196247348224&prds=cid:2288292246757831242,cond:1",RallyonIce,55.01,93.52,103.97,,N
"THE NORTH FACE Men's Antora Waterproof Jacket (Standard and Big Size), Lichen Teal/TNF Black, 4X",22397.0,18857.0,150.0,,150.0,$150.00 ,,-,0.0,B0BZ8VSJK1,0196573741409,196573741409,B0CNLD3XFY,THE NORTH FACE,yes,GB196573741409,https://www.google.com/search?q=196573741409+THE+NORTH+FACE+Men%27s+Antora+Waterproof+Jacket+%28Standard+and+Big+Size%29%2C+Lichen+Teal%2FTNF+Black%2C+4X&tbm=shop,Y,https://www.amazon.com/dp/B0BZ8VSJK1?psc=1,"https://www.google.com/shopping/product/11678939073305006209/offers?q=196573741409&prds=cid:11678939073305006209,cond:1",Cabela's,91.97,156.35,173.82,,N
"THE NORTH FACE Men's Half Dome Pullover Hoodie (Standard and Big Size), TNF Black/TNF White 1, Large",20221.0,15192.0,89.99,1.0,89.99,$119.87 ,$89.99 ,ASYTRLNACMZUN,1.0,B0714L2HGV,0191477206726,191477206726,B078P5Q23V,THE NORTH FACE,no,GB191477206726,https://www.google.com/search?q=191477206726+THE+NORTH+FACE+Men%27s+Half+Dome+Pullover+Hoodie+%28Standard+and+Big+Size%29%2C+TNF+Black%2FTNF+White+1%2C+Large&tbm=shop,Y,https://www.amazon.com/dp/B0714L2HGV?psc=1,"https://www.google.com/shopping/product/17379755536490045402/offers?q=191477206726&prds=cid:17379755536490045402,cond:1",Not Found,,,,,N
"THE NORTH FACE Men’s Half Dome Pullover Hoodie Sweatshirt, New Taupe Green, X-Large",20190.0,15120.0,50.25,1.0,50.25,$64.95 ,$54.20 ,A3BQVP4VG6GIFZ,1.0,B0BH53K3SY,0196249678923,196249678923,B078P5Q23V,THE NORTH FACE,no,GB196249678923,https://www.google.com/search?q=196249678923+THE+NORTH+FACE+Men%E2%80%99s+Half+Dome+Pullover+Hoodie+Sweatshirt%2C+New+Taupe+Green%2C+X-Large&tbm=shop,Y,https://www.amazon.com/dp/B0BH53K3SY?psc=1,"https://www.google.com/shopping/product/9638215119344823410/offers?q=196249678923&prds=cid:9638215119344823410,cond:1",Grivet Outdoors,69.95,118.92,132.21,,N
"THE NORTH FACE Men’s Half Dome Pullover Hoodie Sweatshirt (Standard and Big Size), Mandarin/TNF White, X-Large",20181.0,15151.0,65.0,2.0,65.0,$68.93 ,$68.68 ,A2NASBRSFUV104,1.0,B0C1P7S2C6,0196573598805,196573598805,B078P5Q23V,THE NORTH FACE,no,GB196573598805,https://www.google.com/search?q=196573598805+THE+NORTH+FACE+Men%E2%80%99s+Half+Dome+Pullover+Hoodie+Sweatshirt+%28Standard+and+Big+Size%29%2C+Mandarin%2FTNF+White%2C+X-Large&tbm=shop,Y,https://www.amazon.com/dp/B0C1P7S2C6?psc=1,"https://www.google.com/shopping/product/15157764348709387785/offers?q=196573598805&prds=cid:15157764348709387785,cond:1",DTLR,49.98,84.97,94.46,,N
"THE NORTH FACE Men's TNF Bear Pullover Hoodie, TNF Black/Bear Graphic, Medium",20062.0,15120.0,,,75.59,$83.99 ,$67.12 ,ASYTRLNACMZUN,1.0,B0C1P9XG3R,0196573599079,196573599079,B078P5Q23V,THE NORTH FACE,no,GB196573599079,https://www.google.com/search?q=196573599079+THE+NORTH+FACE+Men%27s+TNF+Bear+Pullover+Hoodie%2C+TNF+Black%2FBear+Graphic%2C+Medium&tbm=shop,Y,https://www.amazon.com/dp/B0C1P9XG3R?psc=1,"https://www.google.com/shopping/product/3519487432445457567/offers?q=196573599079&prds=cid:3519487432445457567,cond:1",DICK'S Sporting Goods,49.98,84.97,94.46,,N
"THE NORTH FACE Half Dome Pullover Hoodie - Men's Super Sonic Blue/TNF White, L",20098.0,15132.0,,,124.79,$124.79 ,$124.79 ,ANZYNJW9IIF9C,1.0,B0BH5337H7,0196249678688,196249678688,B078P5Q23V,THE NORTH FACE,no,GB196249678688,https://www.google.com/search?q=196249678688+THE+NORTH+FACE+Half+Dome+Pullover+Hoodie+-+Men%27s+Super+Sonic+Blue%2FTNF+White%2C+L&tbm=shop,Y,https://www.amazon.com/dp/B0BH5337H7?psc=1,"https://www.google.com/shopping/product/16007203016058293398/offers?q=196249678688&prds=cid:16007203016058293398,cond:1",DTLR,49.98,84.97,94.46,123.79,Y
"THE NORTH FACE Men’s Half Dome Pullover Hoodie Sweatshirt (Standard and Big Size), Mandarin/TNF White, Medium",20188.0,15197.0,65.0,1.0,65.0,$65.00 ,$69.34 ,A2NASBRSFUV104,1.0,B0C1P9CZMF,0196573598737,196573598737,B078P5Q23V,THE NORTH FACE,no,GB196573598737,https://www.google.com/search?q=196573598737+THE+NORTH+FACE+Men%E2%80%99s+Half+Dome+Pullover+Hoodie+Sweatshirt+%28Standard+and+Big+Size%29%2C+Mandarin%2FTNF+White%2C+Medium&tbm=shop,Y,https://www.amazon.com/dp/B0C1P9CZMF?psc=1,"https://www.google.com/shopping/product/5156283415759187737/offers?q=196573598737&prds=cid:5156283415759187737,cond:1",eBay - sports-space,57.98,98.57,109.58,,N
"THE NORTH FACE Men's TNF Bear Pullover Hoodie, Thyme/TNF Black, XX-Large",20202.0,15159.0,,,76.87,$105.92 ,$69.92 ,A2DIWEPQOXBVZ7,1.0,B09TWKLMFY,0196012469390,196012469390,B078P5Q23V,THE NORTH FACE,no,GB196012469390,https://www.google.com/search?q=196012469390+THE+NORTH+FACE+Men%27s+TNF+Bear+Pullover+Hoodie%2C+Thyme%2FTNF+Black%2C+XX-Large&tbm=shop,Y,https://www.amazon.com/dp/B09TWKLMFY?psc=1,"https://www.google.com/shopping/product/5779860209340317916/offers?q=196012469390&prds=cid:5779860209340317916,cond:1",Al's Sporting Goods,48.95,83.22,92.52,,N
"THE NORTH FACE Men’s Half Dome Pullover Hoodie Sweatshirt, New Taupe Green, Medium",20137.0,15164.0,50.25,2.0,50.23,$64.95 ,$54.23 ,A2XZ0K8FIJS0FD,2.0,B0BH53KJ9Z,0196249678541,196249678541,B078P5Q23V,THE NORTH FACE,no,GB196249678541,https://www.google.com/search?q=196249678541+THE+NORTH+FACE+Men%E2%80%99s+Half+Dome+Pullover+Hoodie+Sweatshirt%2C+New+Taupe+Green%2C+Medium&tbm=shop,Y,https://www.amazon.com/dp/B0BH53KJ9Z?psc=1,"https://www.google.com/shopping/product/12776318252167679193/offers?q=196249678541&prds=cid:12776318252167679193,cond:1",Al's Sporting Goods,39.95,67.92,75.51,,N
"THE NORTH FACE Men’s Half Dome Pullover Hoodie Sweatshirt (Standard and Big Size), Fawn Grey/Fawn Grey Engraved Mountain Print, Medium",19687.0,14971.0,65.0,1.0,65.0,$119.04 ,$74.93 ,A2NASBRSFUV104,1.0,B0C1P89DVQ,0196573568259,196573568259,B078P5Q23V,THE NORTH FACE,no,GB196573568259,https://www.google.com/search?q=196573568259+THE+NORTH+FACE+Men%E2%80%99s+Half+Dome+Pullover+Hoodie+Sweatshirt+%28Standard+and+Big+Size%29%2C+Fawn+Grey%2FFawn+Grey+Engraved+Mountain+Print%2C+Medium&tbm=shop,Y,https://www.amazon.com/dp/B0C1P89DVQ?psc=1,"https://www.google.com/shopping/product/6760084201758704036/offers?q=196573568259&prds=cid:6760084201758704036,cond:1",Al's Sporting Goods,39.95,67.92,75.51,,N
"THE NORTH FACE Men’s Half Dome Pullover Hoodie Sweatshirt (Standard and Big Size), Dark Sage/Dark Sage Camo Texture Print, Medium",20177.0,15171.0,,,66.95,$101.38 ,$66.95 ,A2NASBRSFUV104,1.0,B0C1P9YKGB,0196573568150,196573568150,B078P5Q23V,THE NORTH FACE,yes,GB196573568150,https://www.google.com/search?q=196573568150+THE+NORTH+FACE+Men%E2%80%99s+Half+Dome+Pullover+Hoodie+Sweatshirt+%28Standard+and+Big+Size%29%2C+Dark+Sage%2FDark+Sage+Camo+Texture+Print%2C+Medium&tbm=shop,Y,https://www.amazon.com/dp/B0C1P9YKGB?psc=1,"https://www.google.com/shopping/product/17273132910645707014/offers?q=196573568150&prds=cid:17273132910645707014,cond:1",Scheels,57.99,98.58,109.6,,N
"THE NORTH FACE Men's TNF Bear Pullover Hoodie, Shady Blue/Bear Graphic, Large",19986.0,15080.0,69.99,1.0,69.99,$109.41 ,$74.69 ,A3DEVLWJE2YLS0,1.0,B0C1PBCZBH,0196573599062,196573599062,B078P5Q23V,THE NORTH FACE,no,GB196573599062,https://www.google.com/search?q=196573599062+THE+NORTH+FACE+Men%27s+TNF+Bear+Pullover+Hoodie%2C+Shady+Blue%2FBear+Graphic%2C+Large&tbm=shop,Y,https://www.amazon.com/dp/B0C1PBCZBH?psc=1,"https://www.google.com/shopping/product/11205097721048450815/offers?q=196573599062&prds=cid:11205097721048450815,cond:1",lightm.shop,42.49,72.23,80.31,,N
"THE NORTH FACE Men's Half Dome Pullover Hoodie (Standard and Big Size), TNF Red/TNF Black, Small",20217.0,15198.0,100.79,1.0,100.79,$121.16 ,$100.79 ,ASYTRLNACMZUN,1.0,B0725XRDJK,0191477207037,191477207037,B078P5Q23V,THE NORTH FACE,no,GB191477207037,https://www.google.com/search?q=191477207037+THE+NORTH+FACE+Men%27s+Half+Dome+Pullover+Hoodie+%28Standard+and+Big+Size%29%2C+TNF+Red%2FTNF+Black%2C+Small&tbm=shop,N,https://www.amazon.com/dp/B0725XRDJK?psc=1,Not Found,Not Found,,,,,N
"THE NORTH FACE Men’s Half Dome Pullover Hoodie Sweatshirt (Standard and Big Size), Mandarin/TNF White, Small",19897.0,15155.0,,,65.0,$65.00 ,$65.00 ,A2NASBRSFUV104,1.0,B0C1P7W9TV,0196573598775,196573598775,B078P5Q23V,THE NORTH FACE,yes,GB196573598775,https://www.google.com/search?q=196573598775+THE+NORTH+FACE+Men%E2%80%99s+Half+Dome+Pullover+Hoodie+Sweatshirt+%28Standard+and+Big+Size%29%2C+Mandarin%2FTNF+White%2C+Small&tbm=shop,Y,https://www.amazon.com/dp/B0C1P7W9TV?psc=1,"https://www.google.com/shopping/product/7592880858541618183/offers?q=196573598775&prds=cid:7592880858541618183,cond:1",eBay,49.88,84.8,94.27,,N
"The North Face Jester Lumbar Pack Zinc Grey Dark Heather/Asphalt Grey, One Size",24086.0,23768.0,,,43.03,$52.00 ,$52.02 ,A3KPHGJZVOLD1G,2.0,B09JQFKTJC,0193395954604,193395954604,B0CYNT4NM1,THE NORTH FACE,yes,GB193395954604,https://www.google.com/search?q=193395954604+The+North+Face+Jester+Lumbar+Pack+Zinc+Grey+Dark+Heather%2FAsphalt+Grey%2C+One+Size&tbm=shop,Y,https://www.amazon.com/dp/B09JQFKTJC?psc=1,"https://www.google.com/shopping/product/7452679917135429270/offers?q=193395954604&prds=cid:7452679917135429270,cond:1",Footprint USA,25.97,44.15,49.08,,N
"THE NORTH FACE Borealis Sling, Lavender Fog/Red Violet, One Size",21134.0,23010.0,,,81.14,$81.14 ,$76.18 ,ASYTRLNACMZUN,2.0,B09R4YRKVD,0196009414105,196009414105,B0B5MHGJ71,THE NORTH FACE,yes,GB196009414105,https://www.google.com/search?q=196009414105+THE+NORTH+FACE+Borealis+Sling%2C+Lavender+Fog%2FRed+Violet%2C+One+Size&tbm=shop,N,https://www.amazon.com/dp/B09R4YRKVD?psc=1,Not Found,Not Found,,,,,N
"THE NORTH FACE Men's Half Dome Pullover Hoodie, TNF Blue/TNF White, XX-Large",20484.0,15280.0,129.59,1.0,129.59,$129.59 ,$129.59 ,ASYTRLNACMZUN,1.0,B07N2Z95PL,0192826487070,192826487070,B078P5Q23V,THE NORTH FACE,no,GB192826487070,https://www.google.com/search?q=192826487070+THE+NORTH+FACE+Men%27s+Half+Dome+Pullover+Hoodie%2C+TNF+Blue%2FTNF+White%2C+XX-Large&tbm=shop,Y,https://www.amazon.com/dp/B07N2Z95PL?psc=1,"https://www.google.com/shopping/product/3267634200755361639/offers?q=192826487070&prds=cid:3267634200755361639,cond:1",Academy Sports + Outdoors,39.97,67.95,75.54,128.59,Y
"THE NORTH FACE Men's TNF Bear Pullover Hoodie, Shady Blue/TNF Black, Large",19953.0,14929.0,,,79.29,$113.12 ,$86.66 ,A20FLYA0IW2L9O,1.0,B09TWMC9XJ,0196012471256,196012471256,B078P5Q23V,THE NORTH FACE,no,GB196012471256,https://www.google.com/search?q=196012471256+THE+NORTH+FACE+Men%27s+TNF+Bear+Pullover+Hoodie%2C+Shady+Blue%2FTNF+Black%2C+Large&tbm=shop,N,https://www.amazon.com/dp/B09TWMC9XJ?psc=1,Not Found,Not Found,,,,,N
"THE NORTH FACE Men's TNF Bear Pullover Hoodie, TNF Meld Grey Heather/TNF Black, XX-Large",20003.0,14978.0,,,82.8,$85.95 ,$79.40 ,ASYTRLNACMZUN,1.0,B09TWJ9969,0196012470532,196012470532,B078P5Q23V,THE NORTH FACE,yes,GB196012470532,https://www.google.com/search?q=196012470532+THE+NORTH+FACE+Men%27s+TNF+Bear+Pullover+Hoodie%2C+TNF+Meld+Grey+Heather%2FTNF+Black%2C+XX-Large&tbm=shop,Y,https://www.amazon.com/dp/B09TWJ9969?psc=1,"https://www.google.com/shopping/product/16149900098326951454/offers?q=196012470532&prds=cid:16149900098326951454,cond:1",Not Found,,,,,N
"THE NORTH FACE Men’s Half Dome Pullover Hoodie Sweatshirt (Standard and Big Size), Gravel/Multi-color, XX-Large",19365.0,14919.0,57.9,2.0,57.9,$59.95 ,$58.53 ,"A2IH1FU7WWGZE6, A33F3JQYLVPYQH",2.0,B0C1P9SZ56,0196573568198,196573568198,B078P5Q23V,THE NORTH FACE,no,GB196573568198,https://www.google.com/search?q=196573568198+THE+NORTH+FACE+Men%E2%80%99s+Half+Dome+Pullover+Hoodie+Sweatshirt+%28Standard+and+Big+Size%29%2C+Gravel%2FMulti-color%2C+XX-Large&tbm=shop,Y,https://www.amazon.com/dp/B0C1P9SZ56?psc=1,"https://www.google.com/shopping/product/12702331886115918629/offers?q=196573568198&prds=cid:12702331886115918629,cond:1",Scheels,55.99,95.18,105.82,,N
"THE NORTH FACE Men's TNF Bear Pullover Hoodie, TNF Meld Grey Heather/TNF Black, Small",19991.0,15064.0,71.99,1.0,71.99,$71.99 ,$71.86 ,ASYTRLNACMZUN,1.0,B09TWK8HLH,0196012470235,196012470235,B078P5Q23V,THE NORTH FACE,no,GB196012470235,https://www.google.com/search?q=196012470235+THE+NORTH+FACE+Men%27s+TNF+Bear+Pullover+Hoodie%2C+TNF+Meld+Grey+Heather%2FTNF+Black%2C+Small&tbm=shop,Y,https://www.amazon.com/dp/B09TWK8HLH?psc=1,"https://www.google.com/shopping/product/14203214387187307774/offers?q=196012470235&prds=cid:14203214387187307774,cond:1",eBay - mve_outlet,64.95,110.42,122.76,,N
"THE NORTH FACE Half Dome Pullover Hoodie - Men's Super Sonic Blue/TNF White, XL",19917.0,15026.0,,,124.79,$124.79 ,$124.79 ,A20FLYA0IW2L9O,1.0,B0BH52TDJW,0196249678879,196249678879,B078P5Q23V,THE NORTH FACE,no,GB196249678879,https://www.google.com/search?q=196249678879+THE+NORTH+FACE+Half+Dome+Pullover+Hoodie+-+Men%27s+Super+Sonic+Blue%2FTNF+White%2C+XL&tbm=shop,Y,https://www.amazon.com/dp/B0BH52TDJW?psc=1,"https://www.google.com/shopping/product/7041167728826578813/offers?q=196249678879&prds=cid:7041167728826578813,cond:1",lightm.shop,40.5,68.85,76.55,123.79,Y
"THE NORTH FACE Men’s Half Dome Pullover Hoodie Sweatshirt (Standard and Big Size), Brandy Brown/Brandy Brown Evolved Texture Print, XX-Large",19731.0,14889.0,,,105.81,$119.04 ,$105.81 ,A20FLYA0IW2L9O,1.0,B0C1P8P1W3,0196573568662,196573568662,B078P5Q23V,THE NORTH FACE,no,GB196573568662,https://www.google.com/search?q=196573568662+THE+NORTH+FACE+Men%E2%80%99s+Half+Dome+Pullover+Hoodie+Sweatshirt+%28Standard+and+Big+Size%29%2C+Brandy+Brown%2FBrandy+Brown+Evolved+Texture+Print%2C+XX-Large&tbm=shop,Y,https://www.amazon.com/dp/B0C1P8P1W3?psc=1,"https://www.google.com/shopping/product/12702331886115918629/offers?q=196573568662&prds=cid:12702331886115918629,cond:1",Scheels,55.99,95.18,105.82,104.81,Y
"THE NORTH FACE Men’s Half Dome Pullover Hoodie Sweatshirt (Standard and Big Size), Clay Red/TNF White, X-Large",19914.0,15119.0,65.0,1.0,59.95,$59.95 ,$66.14 ,AY1O9KWNGDTQZ,2.0,B0C1PB455F,0196573568266,196573568266,B078P5Q23V,THE NORTH FACE,no,GB196573568266,https://www.google.com/search?q=196573568266+THE+NORTH+FACE+Men%E2%80%99s+Half+Dome+Pullover+Hoodie+Sweatshirt+%28Standard+and+Big+Size%29%2C+Clay+Red%2FTNF+White%2C+X-Large&tbm=shop,Y,https://www.amazon.com/dp/B0C1PB455F?psc=1,"https://www.google.com/shopping/product/10303531735814684486/offers?q=196573568266&prds=cid:10303531735814684486,cond:1",Scheels,57.99,98.58,109.6,,N
"THE NORTH FACE Men's Big Half Dome Pullover Hoodie, TNF Black/TNF White, 2X",21399.0,15548.0,,,96.04,$100.46 ,$87.43 ,ANZYNJW9IIF9C,1.0,B0BZ8PV5QM,0196573782785,196573782785,B078P5Q23V,THE NORTH FACE,yes,GB196573782785,https://www.google.com/search?q=196573782785+THE+NORTH+FACE+Men%27s+Big+Half+Dome+Pullover+Hoodie%2C+TNF+Black%2FTNF+White%2C+2X&tbm=shop,Y,https://www.amazon.com/dp/B0BZ8PV5QM?psc=1,"https://www.google.com/shopping/product/12839993619057297606/offers?q=196573782785&prds=cid:12839993619057297606,cond:1",Academy Sports + Outdoors,39.97,67.95,75.54,95.04,Y
"THE NORTH FACE Men's TNF Bear Pullover Hoodie, Shady Blue/Bear Graphic, XX-Large",20202.0,15175.0,,,69.99,$82.17 ,$69.99 ,A2DIWEPQOXBVZ7,1.0,B0C1PBQ4X7,0196573599819,196573599819,B078P5Q23V,THE NORTH FACE,no,GB196573599819,https://www.google.com/search?q=196573599819+THE+NORTH+FACE+Men%27s+TNF+Bear+Pullover+Hoodie%2C+Shady+Blue%2FBear+Graphic%2C+XX-Large&tbm=shop,Y,https://www.amazon.com/dp/B0C1PBQ4X7?psc=1,"https://www.google.com/shopping/product/6764071314930986271/offers?q=196573599819&prds=cid:6764071314930986271,cond:1",Not Found,,,,,N
"THE NORTH FACE Men's Half Dome Pullover Hoodie, Dark Grey HTR/TNF White, X-Large",20886.0,15424.0,107.99,2.0,107.99,$109.99 ,$107.99 ,ASYTRLNACMZUN,1.0,B07J2KLNZ9,0192826312891,192826312891,B078P5Q23V,THE NORTH FACE,no,GB192826312891,https://www.google.com/search?q=192826312891+THE+NORTH+FACE+Men%27s+Half+Dome+Pullover+Hoodie%2C+Dark+Grey+HTR%2FTNF+White%2C+X-Large&tbm=shop,Y,https://www.amazon.com/dp/B07J2KLNZ9?psc=1,"https://www.google.com/shopping/product/13595140877450156083/offers?q=192826312891&prds=cid:13595140877450156083,cond:1",Academy Sports + Outdoors,41.88,71.2,79.15,106.99,Y
"THE NORTH FACE Borealis Sling Bag, Astro Lime/TNF Black/Radiant Orange, One Size",21252.0,22323.0,59.0,,59.0,$59.00 ,$59.00 ,"ADPISMALUMQMZ, A2XZ0K8FIJS0FD",2.0,B0CJFX8HKY,0196575377804,196575377804,B0B5MHGJ71,THE NORTH FACE,no,GB196575377804,https://www.google.com/search?q=196575377804+THE+NORTH+FACE+Borealis+Sling+Bag%2C+Astro+Lime%2FTNF+Black%2FRadiant+Orange%2C+One+Size&tbm=shop,Y,https://www.amazon.com/dp/B0CJFX8HKY?psc=1,"https://www.google.com/shopping/product/11332528026220661734/offers?q=196575377804&prds=cid:11332528026220661734,cond:1",lightm.shop,49.49,84.13,93.54,,N
"THE NORTH FACE Jester Lumbar Pack, Pine Needle/Summit Navy/Power Orange, One Size",23440.0,23390.0,,,24.95,$24.95 ,$28.51 ,A2WU6JHR5PVKH1,1.0,B0BZ92FP52,0196573118904,196573118904,B0CYNT4NM1,THE NORTH FACE,yes,GB196573118904,https://www.google.com/search?q=196573118904+THE+NORTH+FACE+Jester+Lumbar+Pack%2C+Pine+Needle%2FSummit+Navy%2FPower+Orange%2C+One+Size&tbm=shop,Y,https://www.amazon.com/dp/B0BZ92FP52?psc=1,"https://www.google.com/shopping/product/530927835362178372/offers?q=196573118904&prds=cid:530927835362178372,cond:1",Scheels,35.0,59.5,66.15,,N
"THE NORTH FACE Women's Osito Full Zip Fleece Jacket (Standard and Plus Size), Cordovan, Large",28321.0,17100.0,,,168.77,$177.87 ,$175.16 ,A3KPHGJZVOLD1G,2.0,B09V3FPD5P,0196249199435,196249199435,B0161S9E6U,THE NORTH FACE,yes,GB196249199435,https://www.google.com/search?q=196249199435+THE+NORTH+FACE+Women%27s+Osito+Full+Zip+Fleece+Jacket+%28Standard+and+Plus+Size%29%2C+Cordovan%2C+Large&tbm=shop,Y,https://www.amazon.com/dp/B09V3FPD5P?psc=1,"https://www.google.com/shopping/product/3753226873902474458/offers?q=196249199435&prds=cid:3753226873902474458,cond:1",Moosejaw,75.97,129.15,143.58,167.77,Y
"The North Face Women's Osito Jacket, Balsam Green, S",28228.0,17140.0,,,182.93,$188.47 ,$182.93 ,A20FLYA0IW2L9O,1.0,B097NJB4VV,0195437060441,195437060441,B0161S9E6U,THE NORTH FACE,no,GB195437060441,https://www.google.com/search?q=195437060441+The+North+Face+Women%27s+Osito+Jacket%2C+Balsam+Green%2C+S&tbm=shop,Y,https://www.amazon.com/dp/B097NJB4VV?psc=1,"https://www.google.com/shopping/product/16740047315997047252/offers?q=195437060441&prds=cid:16740047315997047252,cond:1",Not Found,,,,,N
"THE NORTH FACE Osito Jacket - Women's Wasabi, L",28447.0,243271.0,97.1,1.0,97.02,$118.80 ,$102.99 ,"A19PKFQAHBOWV2, ASYTRLNACMZUN",3.0,B09V3FMFX4,0196248162089,196248162089,B0161S9E6U,THE NORTH FACE,no,GB196248162089,https://www.google.com/search?q=196248162089+THE+NORTH+FACE+Osito+Jacket+-+Women%27s+Wasabi%2C+L&tbm=shop,N,https://www.amazon.com/dp/B09V3FMFX4?psc=1,Not Found,Not Found,,,,,N
"THE NORTH FACE Women's Osito Full Zip Fleece Jacket (Standard and Plus Size), Meld Grey, XX-Large",28067.0,17001.0,,,120.0,$177.87 ,$121.99 ,A37AQ5LRV1E5AV,3.0,B0C1CN6LZJ,0196248542256,196248542256,B0161S9E6U,THE NORTH FACE,yes,GB196248542256,https://www.google.com/search?q=196248542256+THE+NORTH+FACE+Women%27s+Osito+Full+Zip+Fleece+Jacket+%28Standard+and+Plus+Size%29%2C+Meld+Grey%2C+XX-Large&tbm=shop,N,https://www.amazon.com/dp/B0C1CN6LZJ?psc=1,Not Found,Not Found,,,,,N
"THE NORTH FACE Women's Osito Full Zip Fleece Jacket (Standard and Plus Size), Cordovan, XX-Large",28891.0,17219.0,,,141.8,$142.80 ,$143.00 ,ASYTRLNACMZUN,2.0,B09V3GNQ9Y,0196249199763,196249199763,B0161S9E6U,THE NORTH FACE,yes,GB196249199763,https://www.google.com/search?q=196249199763+THE+NORTH+FACE+Women%27s+Osito+Full+Zip+Fleece+Jacket+%28Standard+and+Plus+Size%29%2C+Cordovan%2C+XX-Large&tbm=shop,Y,https://www.amazon.com/dp/B09V3GNQ9Y?psc=1,"https://www.google.com/shopping/product/3753226873902474458/offers?q=196249199763&prds=cid:3753226873902474458,cond:1",Moosejaw,75.97,129.15,143.58,140.8,Y
"THE NORTH FACE Women's Osito Full Zip Fleece Jacket (Standard and Plus Size), Dusty Periwinkle, Small",28268.0,17140.0,96.27,1.0,96.27,$184.47 ,$95.58 ,-,1.0,B0C1CLY6YN,0196573694781,196573694781,B0161S9E6U,THE NORTH FACE,no,GB196573694781,https://www.google.com/search?q=196573694781+THE+NORTH+FACE+Women%27s+Osito+Full+Zip+Fleece+Jacket+%28Standard+and+Plus+Size%29%2C+Dusty+Periwinkle%2C+Small&tbm=shop,Y,https://www.amazon.com/dp/B0C1CLY6YN?psc=1,"https://www.google.com/shopping/product/5249949413243770973/offers?q=196573694781&prds=cid:5249949413243770973,cond:1",Moosejaw,75.97,129.15,143.58,,N
