Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box)
"Birkenstock Women's Heels Open Toe Sandals, Beige, 4.5 Big Kid",6556.0,11426.0,,,$194.67 ,$204.67 ,$218.47 ,A2PM2LFH21HQNQ,1.0,B0711QRRK5,4.04071E+12,4040714342542,B00BUQ4ADQ,Birkenstock,no
Birkenstock Unisex Arizona Metallic Anthracite Leather Sandals - 10-10.5 2A(N) US Women/8-8.5 2A(N) US Men,6463.0,11518.0,$124.95 ,1.0,$124.95 ,$236.69 ,$124.95 ,A3DQY03E03JMV9,1.0,B01CF7K6O0,0886925226059,0886925226059,B00BUQ4ADQ,Birkenstock,no
"BIRKENSTOCK Women's Slides, Multicoloured, 8 US",6468.0,11434.0,$183.85 ,1.0,$164.95 ,$177.95 ,$181.04 ,A3LKHEMJ2S42DV,1.0,B09QYVYX2Z,4.06142E+12,4061417231940,B00BUQ4ADQ,Birkenstock,no
"Birkenstock Women's Arizona Soft Sandals, Metallic Copper, 10 Medium US",6491.0,11381.0,$129.89 ,1.0,$129.89 ,$139.95 ,$129.90 ,A1QFV54JFUWZAD,5.0,B0116CPLAY,0886454682685,0886454682685,B00BUQ4ADQ,Birkenstock,no
"Birkenstock Unisex Arizona Sandal,Habana Oiled Leather,37 M EU",6494.0,11499.0,$113.95 ,23.0,$113.95 ,$195.58 ,$155.00 ,A1C20BH4U0AX41,2.0,B002LZUNKE,0809410437419,0809410437419,B00BUQ4ADQ,Birkenstock,yes
Birkenstock Women's Arizona SFB Oiled Leather Ochre 37 N,6546.0,11532.0,$145.00 ,1.0,$145.00 ,$149.00 ,$145.00 ,A1C20BH4U0AX41,3.0,B08P2CTJHM,0822698809495,0822698809495,B00BUQ4ADQ,Birkenstock,no
Arizona Soft Footbed,6500.0,11449.0,$218.47 ,1.0,$194.67 ,$268.77 ,$212.90 ,A2PM2LFH21HQNQ,2.0,B07BPT4VFS,4.04448E+12,4044477042572,B00BUQ4ADQ,Birkenstock,no
"Birkenstock Women's Back Open Toe Sandals, Metallic Silver 1005961, 7",6513.0,11646.0,$149.50 ,12.0,$149.50 ,$217.32 ,$148.07 ,-,3.0,B01M6ZI76Y,4.05406E+12,4054056337852,B00BUQ4ADQ,Birkenstock,no
"Birkenstock Arizona Sandals, Black, 9 Women / 7 Men",523808.0,405331.0,,,$135.94 ,$174.88 ,$106.09 ,A1C20BH4U0AX41,1.0,B07KY44XF5,0736399059694,0736399059694,B00BUQ4ADQ,Birkenstock,no
Birkenstock Mens Arizona Synthetic Black Sandals 17 US,6488.0,28908.0,,,$135.00 ,$135.00 ,$135.00 ,A1C20BH4U0AX41,1.0,B08C7VRQRS,0809410753014,0809410753014,B00BUQ4ADQ,Birkenstock,no
Birkenstock New Men's Arizona Soft Footbed Sandal Camo Brown Birko-Flor 41 R,6558.0,11421.0,$109.95 ,1.0,$109.95 ,$130.00 ,$109.95 ,A3DQY03E03JMV9,1.0,B07FKCK362,0886457437633,0886457437633,B00BUQ4ADQ,Birkenstock,no
"Birkenstock Arizona, Women's Sandals, gold, 3 AU",6454.0,11509.0,$137.24 ,1.0,$113.44 ,$135.00 ,$137.24 ,A2PM2LFH21HQNQ,1.0,B0B4FH562B,4.06142E+12,4061417623707,B00BUQ4ADQ,Birkenstock,no
"Birkenstock Arizona Soft Footbed - Suede (Unisex) Taupe Suede 38 (US Men's 5-5.5, US Women's 7-7.5) Regular",6438.0,11447.0,,,$243.36 ,$250.73 ,$149.74 ,A1B43WMIJ58I3U,3.0,B07CV57HWB,0809410342690,0809410342690,B00BUQ4ADQ,Birkenstock,no
Birkenstock Women´s Arizona Blue Leather Sandals 36 EU (L5 US) R 051151,6475.0,11443.0,,,$164.21 ,$174.21 ,$188.01 ,A2PM2LFH21HQNQ,1.0,B0013W4NCK,4.01387E+12,4013871033288,B00BUQ4ADQ,Birkenstock,yes
Birkenstock Unisex Arizona Sandals Black Birko-Flor 46 = Men's 13-13.5 Regular,500318.0,172729.0,,,$112.30 ,$125.00 ,$112.27 ,A3NL09MFMHKJ6C,1.0,B07N14BH45,0736399007695,0736399007695,B00BUQ4ADQ,Birkenstock,no
Birkenstock Unisex Arizona Taupe Suede Soft Foot Bed Sandals - 43 M EU/10-10.5 B(M) US Men,6439.0,11404.0,,,$155.00 ,$243.28 ,$141.05 ,-,1.0,B000W0BVK6,0809410342744,0809410342744,B00BUQ4ADQ,Birkenstock,no
Birkenstock Unisex Adults Arizona Soft Footbed Suede Leather Sandals - Taupe - USM12/EU45,6436.0,11422.0,,,$194.67 ,$250.73 ,$218.47 ,A2PM2LFH21HQNQ,3.0,B0714BCNBS,4.04071E+12,4040714342764,B00BUQ4ADQ,Birkenstock,no
"Birkenstock Men's Arizona Soft Footbed Slides, Midnight, Blue, 10 Medium US",6413.0,236009.0,$125.74 ,1.0,$125.74 ,$159.95 ,$132.39 ,AB8PP5ABO5Y5C,3.0,B09MSMV5HL,0886454862711,0886454862711,B00BUQ4ADQ,Birkenstock,no
"Birkenstock BIRK-051791 Arizona Soft Footbed Leather Sandals, Black, 41",6418.0,11437.0,$90.27 ,335.0,$90.27 ,$202.50 ,$102.33 ,A325BWLW9IYYOY,1.0,B000K9YUSE,"0400000088167, 0400000069708, 0400000088136, 0400000088143, 0400000069203, 4013871021247, 0400000088129","0400000088167, 0400000069708, 0400000088136, 0400000088143, 0400000069203, 4013871021247, 0400000088129",B00BUQ4ADQ,Birkenstock,yes
Birkenstock Arizona Soft Footbed Stone Coin Suede EU 39 (US Women's 8-8.5) Narrow,6484.0,11410.0,$144.50 ,1.0,$144.50 ,$145.00 ,$144.85 ,AB8PP5ABO5Y5C,2.0,B08CRZN5VR,0822698465905,0822698465905,B00BUQ4ADQ,Birkenstock,no
Birkenstock Unisex Arizona Navy Sandals - 6-6.5 B(M) US Women,6437.0,11421.0,$84.99 ,1.0,$84.99 ,$149.00 ,$84.99 ,A1L773GETBGUZ2,2.0,B00APYOA2K,"0736399589474, 4013871589471","0736399589474, 4013871589471",B00BUQ4ADQ,Birkenstock,no
Birkenstock Arizona White Mens Sandals Size 43 EU,6449.0,11400.0,$104.81 ,1.0,$104.81 ,$149.00 ,$104.84 ,-,1.0,B008YFK5M6,0736399034783,0736399034783,B00BUQ4ADQ,Birkenstock,no
"Birkenstock Men's Arizona Soft Footbed Slides, Midnight, Blue, 9 Medium US",6419.0,233363.0,$129.55 ,1.0,$129.55 ,$149.00 ,$133.01 ,AB8PP5ABO5Y5C,5.0,B09MSLZLBP,0886454862681,0886454862681,B00BUQ4ADQ,Birkenstock,no
Birkenstock Unisex Arizona Havana Sandals - 44 M EU / 11-11.5 D(M) US,6478.0,11435.0,$134.99 ,1.0,$134.99 ,$167.95 ,$210.78 ,A2PM2LFH21HQNQ,1.0,B00JVYOT7G,4.052E+12,4052001142599,B00BUQ4ADQ,Birkenstock,yes
"Birkenstock Arizona Stone Birko-Flor Pull Up EU 40 (US Men's 7-7.5, Women's 9-9.5) Regular",6607.0,11663.0,$135.00 ,1.0,$135.00 ,$192.56 ,$135.00 ,A1C20BH4U0AX41,1.0,B01J2ZGLWY,0886925378772,0886925378772,B00BUQ4ADQ,Birkenstock,no
Birkenstock Unisex Arizona Velvet Gray Sandals - 39 M EU / 8-8.5 B(M) US,6437.0,11407.0,$131.34 ,16.0,$130.84 ,$242.46 ,$133.35 ,AB8PP5ABO5Y5C,6.0,B007C1O3SA,0886454028209,0886454028209,B00BUQ4ADQ,Birkenstock,yes
Birkenstock Unisex Arizona Blue Birko Flor Sandals - 5-5.5 B(M) US Women,6494.0,11404.0,$115.00 ,3.0,$115.00 ,$135.00 ,$135.00 ,A1C20BH4U0AX41,1.0,B00APYO9SU,0736399589467,0736399589467,B00BUQ4ADQ,Birkenstock,yes
"Birkenstock BIRK-0051191 Arizona Leather Sandals, Black, 45",6483.0,11405.0,$85.51 ,3.0,$84.95 ,$156.95 ,$84.95 ,A2XGETI343TAOL,2.0,B000KA1NSS,4.01387E+12,4013871029373,B00BUQ4ADQ,Birkenstock,yes
"Birkenstock Men's Arizona Soft Footbed Sandals, Mink, Tan, 12 Medium US",6451.0,11435.0,$100.70 ,2.0,$100.69 ,$236.62 ,$99.82 ,-,4.0,B079KCL3R7,0886457071394,0886457071394,B00BUQ4ADQ,Birkenstock,no
"Birkenstock Women's Arizona Shearling Sandals, Black, 15-15.5, Pink, 9.5 US",6616.0,8639.0,$364.85 ,1.0,$345.95 ,$345.95 ,$364.85 ,A3LKHEMJ2S42DV,1.0,B09FL8JJNZ,4.06142E+12,4061416835521,B00BUQ4ADQ,Birkenstock,no
"Birkenstock Men's Oita, Black, 13 Medium US",6412.0,11484.0,$144.91 ,7.0,$144.91 ,$256.70 ,$130.00 ,-,0.0,B000W0BVYC,0809410343253,0809410343253,B00BUQ4ADQ,Birkenstock,yes
"Birkenstock Unisex Arizona Leather Sandals, Brown",6419.0,11384.0,$103.97 ,132.0,$103.97 ,$190.00 ,$183.81 ,A1B43WMIJ58I3U,3.0,B0013VXXA4,4.04071E+12,4040714437460,B00BUQ4ADQ,Birkenstock,yes
Birkenstock Men's Amalfi Leather Soft Footbed Arizona Sandals,6468.0,11389.0,$137.64 ,78.0,$137.64 ,$149.95 ,$242.64 ,A3LKHEMJ2S42DV,1.0,B08WYXF9G3,4.06142E+12,4061416556532,B00BUQ4ADQ,Birkenstock,yes
"Birkenstock Unisex Arizona Soft Footbed Sandal,Stone Birkibuc,46 M EU",6421.0,11485.0,,,$174.88 ,$189.98 ,$152.75 ,AYN5A0CZC142X,1.0,B001E6SV3C,0736399745078,0736399745078,B00BUQ4ADQ,Birkenstock,no
"Birkenstock Unisex Arizona Soft Footbed Suede Sandals, Blue - 37 M EU / 6-6.5 B(M) US",6494.0,11485.0,$69.99 ,40.0,$69.99 ,$135.00 ,$96.52 ,AB8PP5ABO5Y5C,1.0,B005AXZ3WM,0736399016581,0736399016581,B00BUQ4ADQ,Birkenstock,yes
"Women's Birkenstock, Arizona Soft Footbed Sandal - Narrow Width",6452.0,11533.0,$120.00 ,1.0,$120.00 ,$149.00 ,$121.33 ,A1M3WKKJBR69WV,2.0,B08CS21Q6Z,0822698503973,0822698503973,B00BUQ4ADQ,Birkenstock,no
Birkenstock Men's Amalfi Leather Soft Footbed Arizona Sandals,6473.0,11323.0,,,$276.95 ,$276.95 ,$289.13 ,A3LKHEMJ2S42DV,1.0,B09Y8LZR9T,4.06142E+12,4061417649486,B00BUQ4ADQ,Birkenstock,no
"Birkenstock Men's, Arizona Birko Flor Sandal - Regular Width",6442.0,11533.0,$101.95 ,3.0,$101.85 ,$189.27 ,$117.52 ,A1L773GETBGUZ2,2.0,B07N13TF7K,0736399027594,0736399027594,B00BUQ4ADQ,Birkenstock,no
Birkenstock Unisex Arizona Sandals White Birko-Flor 37 = Women's 6-6.5 Narrow,6461.0,11801.0,$109.95 ,2.0,$109.95 ,$134.95 ,$109.95 ,A2F3U3NJJC3IJO,1.0,B07N14T42V,0886454234716,0886454234716,B00BUQ4ADQ,Birkenstock,no
"Birkenstock Women's Back Open Toe Sandals, Silver Leather, 5.5",6450.0,11556.0,$149.50 ,2.0,$118.80 ,$218.30 ,$137.51 ,A39LCK1QJ9WKOB,4.0,B01M66Q5PN,4.05406E+12,4054056337814,B00BUQ4ADQ,Birkenstock,no
Birkenstock New Women's Arizona SF Sandal Moroccan Blue 36 R,6541.0,11574.0,$135.00 ,1.0,$135.00 ,$149.00 ,$135.00 ,A1C20BH4U0AX41,1.0,B08CRZS2JJ,0822698502891,0822698502891,B00BUQ4ADQ,Birkenstock,no
"Birkenstock Women's Open Toe Sandals, Silver, 35",6437.0,11411.0,$109.95 ,16.0,$109.95 ,$200.95 ,$130.00 ,A325BWLW9IYYOY,2.0,B01M3SLVGM,4.05406E+12,4054056337791,B00BUQ4ADQ,Birkenstock,yes
Birkenstock Unisex Arizona Velvet Gray Sandals - 37 M EU / 6-6.5 B(M) US,6393.0,11503.0,$129.95 ,10.0,$129.95 ,$169.95 ,$129.28 ,A1C20BH4U0AX41,4.0,B007C1O40W,0886454028186,0886454028186,B00BUQ4ADQ,Birkenstock,yes
"Birkenstock Men's Open-Back Mules, Brown, 8",6418.0,11501.0,,,$164.21 ,$207.95 ,$164.48 ,A2PM2LFH21HQNQ,1.0,B0013VXQNI,4.01387E+12,4013871019558,B00BUQ4ADQ,Birkenstock,yes
"Birkenstock Men's Arizona Soft Footbed Limited Edition Narrow Sandals, Sky (Sky/Sky), 41",6524.0,11442.0,,,$235.94 ,$253.73 ,$235.94 ,-,1.0,B07FKBB1FC,0802436406995,0802436406995,B00BUQ4ADQ,Birkenstock,no
"Birkenstock Mixed Arizona Eva Mules, grey, 5 AU",6415.0,9078.0,$134.89 ,1.0,$113.44 ,$123.44 ,$134.89 ,A2PM2LFH21HQNQ,1.0,B09XGZNLY5,4.06142E+12,4061418081780,B00BUQ4ADQ,Birkenstock,no
"Birkenstock Unisex-Adult Arizona Birkoflor, White Birko Flor, 12-12.5 Women/10-10.5 Men",6568.0,30663.0,,,$125.00 ,$205.14 ,$117.50 ,A1C20BH4U0AX41,2.0,B00IRKZHHG,0886454234686,0886454234686,B00BUQ4ADQ,Birkenstock,no
Birkenstock Womens Arizona Birko-Flor Open Toe Summer Sandals - Gold - 7-7.5,6486.0,11532.0,,,$148.98 ,$181.95 ,$172.78 ,A2PM2LFH21HQNQ,1.0,B081243BDW,4.04373E+12,4043734692307,B00BUQ4ADQ,Birkenstock,no
"BIRKENSTOCK Women's Arizona SFB Sandals, light green, 8",6480.0,11661.0,,,$144.00 ,$144.00 ,$159.10 ,A1JIMDWAF1I1XQ,1.0,B0BSX9J377,4.06142E+12,4061418226549,B00BUQ4ADQ,Birkenstock,no
Arizona,6552.0,11499.0,,,$244.53 ,$244.53 ,$244.53 ,AYN5A0CZC142X,1.0,B000MSYTXY,4.01387E+12,4013871012900,B00BUQ4ADQ,Birkenstock,no
Birkenstock 95209342 Arizona Sfb W/Wht Cop Ltr 42,6504.0,11427.0,$135.00 ,1.0,$135.00 ,$250.73 ,$200.10 ,A1C20BH4U0AX41,4.0,B0116CPMTO,0886454682692,0886454682692,B00BUQ4ADQ,Birkenstock,no
"Birkenstock BIRK-51703 Arizona Sandals, Dark Brown, 37",6473.0,11521.0,,,$95.76 ,$165.00 ,$121.57 ,A21OTJ624ZJGCI,2.0,B000MSW02G,4.01387E+12,4013871078777,B00BUQ4ADQ,Birkenstock,yes
