Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,Referral Fee %,"New, 3rd Party FBM: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Amazon offer),Custom_SKU,Google_Search_Link,Match,Amazon_link,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List,Blacklisted,Buy Box 🚚: Stock,"New, 3rd Party FBM 🚚: 30 days avg.",Prime Eligible (Buy Box),Buy Box : Current,Buy Box : Stock,New: Highest,Buy Bo : Current,Buy Box 🚚: Current,Unnamed: 13,Black_list,PID
Womens New Balance Fresh Foam X 1080v12,2739,3198,,,,,,-,,B0BF5S9ZDC,196307469371,196307469371,B096NKR8NM,New Balance,no,GB196307469371,https://www.google.com/search?q=196307469371+Womens+New+Balance+Fresh+Foam+X+1080v12&tbm=shop,Y,https://www.amazon.com/dp/B0BF5S9ZDC?psc=1,"https://www.google.com/shopping/product/7332894106062623936/offers?q=196307469371&prds=cid:7332894106062623936,cond:1",REI,95.83,162.91,181.12,181.12,Y,,,,,,,,,,,Y,none
"New Balance Men Fresh Foam X 1080 V12 Running Shoe, Vibrant Spring/Ocean Grey, 6.5 X-Wide",2128,2732,,,,,,-,,B0BF18TDSQ,196071453712,196071453712,B096NKPSY5,New Balance,no,GB196071453712,https://www.google.com/search?q=196071453712+New+Balance+Men+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Vibrant+Spring%2FOcean+Grey%2C+6.5+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B0BF18TDSQ?psc=1,"https://www.google.com/shopping/product/10884442763745656776/offers?q=196071453712&prds=cid:10884442763745656776,cond:1",Running Warehouse US,109.88,186.8,207.67,207.67,Y,,,,,,,,,,,Y,none
"New Balance Men Fresh Foam X 1080 V12 Running Shoe, Vibrant Spring/Ocean Grey, 7 Narrow",2138,2742,,,,,,-,,B0BF1DBM7Y,195907630426,195907630426,B096NKPSY5,New Balance,no,GB195907630426,https://www.google.com/search?q=195907630426+New+Balance+Men+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Vibrant+Spring%2FOcean+Grey%2C+7+Narrow&tbm=shop,Y,https://www.amazon.com/dp/B0BF1DBM7Y?psc=1,"https://www.google.com/shopping/product/10672092337677977783/offers?q=195907630426&prds=cid:10672092337677977783,cond:1",Shoolu,109.9,186.83,207.71,207.71,Y,,,,,,,,,,,Y,none
Mens New Balance Fresh Foam X 1080v12,2187,2747,,,,,,-,,B0BF19LYTH,196307488907,196307488907,B096NKPSY5,New Balance,no,GB196307488907,https://www.google.com/search?q=196307488907+Mens+New+Balance+Fresh+Foam+X+1080v12&tbm=shop,Y,https://www.amazon.com/dp/B0BF19LYTH?psc=1,"https://www.google.com/shopping/product/12987769945448353409/offers?q=196307488907&prds=cid:12987769945448353409,cond:1",ShoeMall,164.95,280.41,311.76,311.76,Y,,,,,,,,,,,Y,none
Women's New Balance Fresh Foam X More v4,4399,12614,,,,,,-,,B0BSRD45F6,196432351138,196432351138,B0CN3KT3CZ,New Balance,yes,GB196432351138,https://www.google.com/search?q=196432351138+Women%27s+New+Balance+Fresh+Foam+X+More+v4&tbm=shop,Y,https://www.amazon.com/dp/B0BSRD45F6?psc=1,"https://www.google.com/shopping/product/1941059615860219346/offers?q=196432351138&prds=cid:1941059615860219346,cond:1",Peltz Shoes,129.96,220.93,245.62,245.62,Y,,,,,,,,,,,Y,none
New Balance Men's Fresh Foam X More V4 Light Aluminum/Dark Moonstone 7.5 D (M),8516,16412,,,,,,-,,B0B8X7F7XZ,196307443692,196307443692,B0CPR3LF4F,New Balance,no,GB196307443692,https://www.google.com/search?q=196307443692+New+Balance+Men%27s+Fresh+Foam+X+More+V4+Light+Aluminum%2FDark+Moonstone+7.5+D+%28M%29&tbm=shop,Y,https://www.amazon.com/dp/B0B8X7F7XZ?psc=1,"https://www.google.com/shopping/product/7761070115100045970/offers?q=196307443692&prds=cid:7761070115100045970,cond:1",New Balance,119.99,203.98,226.78,226.78,Y,,,,,,,,,,,Y,none
New Balance Men's Fresh Foam X 880v13 Running Shoe Light Aluminum/Dark Moonstone 12.5 X-Wide,13678,352884,,,,,,-,,B0BBKD8XQ5,196307444125,196307444125,B0CPR3LF4F,New Balance,no,GB196307444125,https://www.google.com/search?q=196307444125+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Light+Aluminum%2FDark+Moonstone+12.5+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B0BBKD8XQ5?psc=1,"https://www.google.com/shopping/product/17319967658202580004/offers?q=196307444125&prds=cid:17319967658202580004,cond:1",Footprint USA,93.97,159.75,177.6,177.6,Y,,,,,,,,,,,Y,none
New Balance Men's Fresh Foam X 880v13 Running Shoe Light Aluminum/Dark Moonstone 13 X-Wide,13572,385603,,,,,,-,,B0BBJS4GXM,196307444132,196307444132,B0CPR3LF4F,New Balance,no,GB196307444132,https://www.google.com/search?q=196307444132+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Light+Aluminum%2FDark+Moonstone+13+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B0BBJS4GXM?psc=1,"https://www.google.com/shopping/product/10054863594177151551/offers?q=196307444132&prds=cid:10054863594177151551,cond:1",Footprint USA,93.97,159.75,177.6,177.6,Y,,,,,,,,,,,Y,none
New Balance Men's Fresh Foam X 880v13 Running Shoe Summer Aqua/Black 16 X-Wide,15649,427048,,,,,,-,,B0BT26HBF5,196432358045,196432358045,B0CPR3LF4F,New Balance,no,GB196432358045,https://www.google.com/search?q=196432358045+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Summer+Aqua%2FBlack+16+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B0BT26HBF5?psc=1,"https://www.google.com/shopping/product/17319967658202580004/offers?q=196432358045&prds=cid:17319967658202580004,cond:1",Footprint USA,93.97,159.75,177.6,177.6,Y,,,,,,,,,,,Y,none
New Balance Men's Fresh Foam X 880v13 Running Shoe Light Aluminum/Dark Moonstone 7.5 X-Wide,13471,344879,,,,,,-,,B0BBK3ZFLZ,196307444026,196307444026,B0CPR3LF4F,New Balance,no,GB196307444026,https://www.google.com/search?q=196307444026+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Light+Aluminum%2FDark+Moonstone+7.5+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B0BBK3ZFLZ?psc=1,"https://www.google.com/shopping/product/5786431163406668907/offers?q=196307444026&prds=cid:5786431163406668907,cond:1",Footprint USA,93.97,159.75,177.6,177.6,Y,,,,,,,,,,,Y,none
"New Balance Men's Fresh Foam X More V4 Running Shoe,Electric Red/Bright Lapis 15 ED - Medium",8358,16826,,,,,,-,,B0B8X6STM3,196307486361,196307486361,B0CPR3LF4F,New Balance,no,GB196307486361,https://www.google.com/search?q=196307486361+New+Balance+Men%27s+Fresh+Foam+X+More+V4+Running+Shoe%2CElectric+Red%2FBright+Lapis+15+ED+-+Medium&tbm=shop,Y,https://www.amazon.com/dp/B0B8X6STM3?psc=1,"https://www.google.com/shopping/product/10860442581896052457/offers?q=196307486361&prds=cid:10860442581896052457,cond:1",New Balance,119.99,203.98,226.78,226.78,Y,,,,,,,,,,,Y,none
New Balance Men's Fresh Foam X 880v13 Running Shoe Light Aluminum/Dark Moonstone 15 X-Wide,13958,384750,,,,,,-,,B0BBJYC6BR,196307444156,196307444156,B0CPR3LF4F,New Balance,no,GB196307444156,https://www.google.com/search?q=196307444156+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Light+Aluminum%2FDark+Moonstone+15+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B0BBJYC6BR?psc=1,"https://www.google.com/shopping/product/17319967658202580004/offers?q=196307444156&prds=cid:17319967658202580004,cond:1",Footprint USA,93.97,159.75,177.6,177.6,Y,,,,,,,,,,,Y,none
"New Balance Men's Dynasoft Nitrel V5 Trail Running Shoe, Magnet/Black/Marigold, 7",6521,9020,,,119.0,,$119.00 ,A3PFLGVU7NSC7M,1.0,B09H3QTM16,196307619165,196307619165,B0BYT5397L,New Balance,yes,GB196307619165,https://www.google.com/search?q=196307619165+New+Balance+Men%27s+Dynasoft+Nitrel+V5+Trail+Running+Shoe%2C+Magnet%2FBlack%2FMarigold%2C+7&tbm=shop,Y,https://www.amazon.com/dp/B09H3QTM16?psc=1,"https://www.google.com/shopping/product/2930038702071615664/offers?q=196307619165&prds=cid:2930038702071615664,cond:1",Zappos.com,69.99,118.98,132.28,118.0,Y,,,,,,,,,,,Y,none
"New Balance Men's Fresh Foam 510 V6 Trail Running Shoe, Black/Grey Matter/Magnet, 15 X-Wide",5617,8494,,,,,,-,,B09XRH52T5,196432898749,196432898749,B09YB6BWLM,New Balance,yes,GB196432898749,https://www.google.com/search?q=196432898749+New+Balance+Men%27s+Fresh+Foam+510+V6+Trail+Running+Shoe%2C+Black%2FGrey+Matter%2FMagnet%2C+15+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B09XRH52T5?psc=1,"https://www.google.com/shopping/product/14031123366606953868/offers?q=196432898749&prds=cid:14031123366606953868,cond:1",Zappos.com,84.79,144.14,160.25,160.25,Y,,,,,,,,,,,Y,none
"New Balance Men's Fresh Foam SPT V4 Running Shoe, White/White, 15 X-Wide",13476,14803,,,,,,-,,B09YGQG6T4,196432991150,196432991150,B09668YVJX,New Balance,yes,GB196432991150,https://www.google.com/search?q=196432991150+New+Balance+Men%27s+Fresh+Foam+SPT+V4+Running+Shoe%2C+White%2FWhite%2C+15+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B09YGQG6T4?psc=1,"https://www.google.com/shopping/product/1058989067214868309/offers?q=196432991150&prds=cid:1058989067214868309,cond:1",Zappos.com,78.7,133.79,148.74,148.74,Y,,,,,,,,,,,Y,none
"New Balance Kid's Fresh Foam Roav V1 Lace-up Sneaker, Black/Summer Fog, 12 Wide Little Kid",15605,26637,,,,,,-,,B07HG25B6Y,193362230816,193362230816,B0BPJ3HMYP,New Balance,no,GB193362230816,https://www.google.com/search?q=193362230816+New+Balance+Kid%27s+Fresh+Foam+Roav+V1+Lace-up+Sneaker%2C+Black%2FSummer+Fog%2C+12+Wide+Little+Kid&tbm=shop,Y,https://www.amazon.com/dp/B07HG25B6Y?psc=1,"https://www.google.com/shopping/product/6971441417927488354/offers?q=193362230816&prds=cid:6971441417927488354,cond:1",Nordstrom Rack,54.97,93.45,103.89,103.89,Y,,,,,,,,,,,Y,none
"New Balance Men's 997h V1 Trainers, Grey Grey Navy Heq, 5",16977,12814,,,,,,-,,B07S4XXMTJ,194182384857,194182384857,B0CNTKFWLN,New Balance,no,GB194182384857,https://www.google.com/search?q=194182384857+New+Balance+Men%27s+997h+V1+Trainers%2C+Grey+Grey+Navy+Heq%2C+5&tbm=shop,Y,https://www.amazon.com/dp/B07S4XXMTJ?psc=1,"https://www.google.com/shopping/product/16893961087524713469/offers?q=194182384857&prds=cid:16893961087524713469,cond:1",ShoeMall,94.99,161.48,179.53,179.53,Y,,,,,,,,,,,Y,none
"New Balance Men's 997h V1 Trainers, Grey Grey Navy Heq, 12",17120,12974,,,,,,-,,B07S3X3PTM,194182384994,194182384994,B0CNTKFWLN,New Balance,no,GB194182384994,https://www.google.com/search?q=194182384994+New+Balance+Men%27s+997h+V1+Trainers%2C+Grey+Grey+Navy+Heq%2C+12&tbm=shop,Y,https://www.amazon.com/dp/B07S3X3PTM?psc=1,"https://www.google.com/shopping/product/13950229935587344785/offers?q=194182384994&prds=cid:13950229935587344785,cond:1",Sun & Ski Sports,79.82,135.69,150.86,150.86,Y,,,,,,,,,,,Y,none
"New Balance Men's 997h V1 Trainers, White Sea Salt White Hm, 6",17538,13063,,,,,,-,,B07DJ28MT7,192662770831,192662770831,B0CNTKFWLN,New Balance,no,GB192662770831,https://www.google.com/search?q=192662770831+New+Balance+Men%27s+997h+V1+Trainers%2C+White+Sea+Salt+White+Hm%2C+6&tbm=shop,Y,https://www.amazon.com/dp/B07DJ28MT7?psc=1,"https://www.google.com/shopping/product/4148469511103241151/offers?q=192662770831&prds=cid:4148469511103241151,cond:1",Sun & Ski Sports,99.99,169.98,188.98,188.98,Y,,,,,,,,,,,Y,none
"New Balance Men's 997h V1 Trainers, Grey Grey Blue Hey, 6",17244,13343,,,,,,-,,B07S1W2V28,194182384376,194182384376,B0CNTKFWLN,New Balance,no,GB194182384376,https://www.google.com/search?q=194182384376+New+Balance+Men%27s+997h+V1+Trainers%2C+Grey+Grey+Blue+Hey%2C+6&tbm=shop,Y,https://www.amazon.com/dp/B07S1W2V28?psc=1,"https://www.google.com/shopping/product/2397785297024260660/offers?q=194182384376&prds=cid:2397785297024260660,cond:1",Rack Room Shoes,89.99,152.98,170.08,170.08,Y,,,,,,,,,,,Y,none
New Balance Men's Fresh Foam X 880v13 Running Shoe Sea Salt/Black 10 X-Wide,8879,29095,,,,,,-,,B0CBHD73FZ,196652786642,196652786642,,New Balance,no,GB196652786642,https://www.google.com/search?q=196652786642+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Sea+Salt%2FBlack+10+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B0CBHD73FZ?psc=1,"https://www.google.com/shopping/product/17319967658202580004/offers?q=196652786642&prds=cid:17319967658202580004,cond:1",Footprint USA,93.97,159.75,177.6,177.6,Y,,,,,,,,,,,Y,none
New Balance Men's Fresh Foam X 880v13 Running Shoe Ice Blue/Thirty Watt 13 Wide,146099,524724,,,,,,-,,B0CBHCQ8VP,196652787014,196652787014,,New Balance,yes,GB196652787014,https://www.google.com/search?q=196652787014+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Ice+Blue%2FThirty+Watt+13+Wide&tbm=shop,Y,https://www.amazon.com/dp/B0CBHCQ8VP?psc=1,"https://www.google.com/shopping/product/17319967658202580004/offers?q=196652787014&prds=cid:17319967658202580004,cond:1",Footprint USA,93.97,159.75,177.6,177.6,Y,,,,,,,,,,,Y,none
"New Balance Women's 997H V1 Sneaker, Platinum Sky/Light Mango, 11",19709,22564,,,,,,-,,B07DVLLDFV,192983239499,192983239499,B07RYL5ZXM,New Balance,no,GB192983239499,https://www.google.com/search?q=192983239499+New+Balance+Women%27s+997H+V1+Sneaker%2C+Platinum+Sky%2FLight+Mango%2C+11&tbm=shop,Y,https://www.amazon.com/dp/B07DVLLDFV?psc=1,"https://www.google.com/shopping/product/12108701791726722087/offers?q=192983239499&prds=cid:12108701791726722087,cond:1",Zappos.com,80.96,137.63,153.01,153.01,Y,,,,,,,,,,,Y,none
"New Balance Women's 997H V1 Sneaker, Timberwolf/Beige, 12",20153,22645,,,,,,-,,B0BJ7HVPMS,196941006444,196941006444,B07RYL5ZXM,New Balance,yes,GB196941006444,https://www.google.com/search?q=196941006444+New+Balance+Women%27s+997H+V1+Sneaker%2C+Timberwolf%2FBeige%2C+12&tbm=shop,Y,https://www.amazon.com/dp/B0BJ7HVPMS?psc=1,"https://www.google.com/shopping/product/17276176161988867441/offers?q=196941006444&prds=cid:17276176161988867441,cond:1",Sun & Ski Sports,99.99,169.98,188.98,188.98,Y,,,,,,,,,,,Y,none
"New Balance Women's 997H V1 Sneaker, Pink/Blue, 12",19760,22357,,,,,,-,,B07PHYKHGL,193684372690,193684372690,B07RYL5ZXM,New Balance,no,GB193684372690,https://www.google.com/search?q=193684372690+New+Balance+Women%27s+997H+V1+Sneaker%2C+Pink%2FBlue%2C+12&tbm=shop,Y,https://www.amazon.com/dp/B07PHYKHGL?psc=1,"https://www.google.com/shopping/product/4148469511103241151/offers?q=193684372690&prds=cid:4148469511103241151,cond:1",Sun & Ski Sports,99.99,169.98,188.98,188.98,Y,,,,,,,,,,,Y,none
"New Balance Women's 997H V1 Sneaker, White/Blue, 11.5",19718,22076,,,,,,-,,B07FT7FCTY,192983785477,192983785477,B07RYL5ZXM,New Balance,no,GB192983785477,https://www.google.com/search?q=192983785477+New+Balance+Women%27s+997H+V1+Sneaker%2C+White%2FBlue%2C+11.5&tbm=shop,Y,https://www.amazon.com/dp/B07FT7FCTY?psc=1,"https://www.google.com/shopping/product/4148469511103241151/offers?q=192983785477&prds=cid:4148469511103241151,cond:1",Sun & Ski Sports,99.99,169.98,188.98,188.98,Y,,,,,,,,,,,Y,none
"New Balance Women's 997H V1 Sneaker, Black/White, 5.5",20278,22754,,,,,,-,,B07BL2XPCS,192662419167,192662419167,B07RYL5ZXM,New Balance,no,GB192662419167,https://www.google.com/search?q=192662419167+New+Balance+Women%27s+997H+V1+Sneaker%2C+Black%2FWhite%2C+5.5&tbm=shop,Y,https://www.amazon.com/dp/B07BL2XPCS?psc=1,"https://www.google.com/shopping/product/4148469511103241151/offers?q=192662419167&prds=cid:4148469511103241151,cond:1",Sun & Ski Sports,99.99,169.98,188.98,188.98,Y,,,,,,,,,,,Y,none
"New Balance Girls 574 V1 Konkrete Jungle Lace-Up Sneaker, Crystal Pink/Carnival Pink, 7 Big Kid",30669,35424,,,,,,-,,B0BJ7LY4FX,196941231730,196941231730,B09YBWCWSD,New Balance,yes,GB196941231730,https://www.google.com/search?q=196941231730+New+Balance+Girls+574+V1+Konkrete+Jungle+Lace-Up+Sneaker%2C+Crystal+Pink%2FCarnival+Pink%2C+7+Big+Kid&tbm=shop,Y,https://www.amazon.com/dp/B0BJ7LY4FX?psc=1,"https://www.google.com/shopping/product/78576959185150400/offers?q=196941231730&prds=cid:78576959185150400,cond:1",Nordstrom Rack,52.97,90.05,100.11,100.11,Y,,,,,,,,,,,Y,none
"New Balance Men's Fresh Foam X 860 V12 Running Shoe, Light Aluminum/Deep Violet, 11.5 N",37986,50725,,,,,,-,,B096WL9RD2,195481440114,195481440114,B0B9BRT7LY,New Balance,no,GB195481440114,https://www.google.com/search?q=195481440114+New+Balance+Men%27s+Fresh+Foam+X+860+V12+Running+Shoe%2C+Light+Aluminum%2FDeep+Violet%2C+11.5+N&tbm=shop,Y,https://www.amazon.com/dp/B096WL9RD2?psc=1,"https://www.google.com/shopping/product/6495634105944588848/offers?q=195481440114&prds=cid:6495634105944588848,cond:1",Fleet Feet,140.0,238.0,264.6,264.6,Y,,,,,,,,,,,Y,none
New Balance Men's Fresh Foam X 880v13 Running Shoe Mercury Blue/Thirty Watt 15 Narrow,11111,377013,,,,,,-,,B0CCB46K45,196652777749,196652777749,B0CVTVNGJ8,New Balance,no,GB196652777749,https://www.google.com/search?q=196652777749+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Mercury+Blue%2FThirty+Watt+15+Narrow&tbm=shop,Y,https://www.amazon.com/dp/B0CCB46K45?psc=1,"https://www.google.com/shopping/product/4553175296720289017/offers?q=196652777749&prds=cid:4553175296720289017,cond:1",Fleet Feet,105.0,178.5,198.45,198.45,Y,,,,,,,,,,,Y,none
"New Balance Unisex 574 V2 Lace-Up Sneaker, Brown/Light Green, 11 US Men",48335,38510,,,,,$104.94 ,-,,B09YBHKN86,196432642366,196432642366,B01N969VZC,New Balance,yes,GB196432642366,https://www.google.com/search?q=196432642366+New+Balance+Unisex+574+V2+Lace-Up+Sneaker%2C+Brown%2FLight+Green%2C+11+US+Men&tbm=shop,Y,https://www.amazon.com/dp/B09YBHKN86?psc=1,"https://www.google.com/shopping/product/453890509517985443/offers?q=196432642366&prds=cid:453890509517985443,cond:1",Foot Locker,90.0,153.0,170.1,170.1,Y,,,,,,,,,,,Y,none
"New Balance Women's Fresh Foam X 860 V12 Running Shoe, Garnet/Pink Glo, 5 XW",51329,60039,,,,,,-,,B096WMPFLT,195481447311,195481447311,B0B8THVT7V,New Balance,no,GB195481447311,https://www.google.com/search?q=195481447311+New+Balance+Women%27s+Fresh+Foam+X+860+V12+Running+Shoe%2C+Garnet%2FPink+Glo%2C+5+XW&tbm=shop,Y,https://www.amazon.com/dp/B096WMPFLT?psc=1,"https://www.google.com/shopping/product/4433846869640749738/offers?q=195481447311&prds=cid:4433846869640749738,cond:1",New Balance,139.99,237.98,264.58,264.58,Y,,,,,,,,,,,Y,none
"New Balance Men's Fresh Foam 880 V12 Running Shoe, Ocean Grey/Vibrant Spring, 4 Medium",89196,84392,,,,,,-,,B09RY3ZXSQ,196071458694,196071458694,B0BWSRDNDY,New Balance,no,GB196071458694,https://www.google.com/search?q=196071458694+New+Balance+Men%27s+Fresh+Foam+880+V12+Running+Shoe%2C+Ocean+Grey%2FVibrant+Spring%2C+4+Medium&tbm=shop,Y,https://www.amazon.com/dp/B09RY3ZXSQ?psc=1,"https://www.google.com/shopping/product/8588045165194421986/offers?q=196071458694&prds=cid:8588045165194421986,cond:1",Nordstrom,65.24,110.91,123.3,123.3,Y,,,,,,,,,,,Y,none
"New Balance Men's Fresh Foam 880 V12 Running Shoe, Infinity Blue/Green Apple, 20 X-Wide",87607,83605,,,,,,-,,B09RS67BFH,196071253251,196071253251,B0BWSRDNDY,New Balance,no,GB196071253251,https://www.google.com/search?q=196071253251+New+Balance+Men%27s+Fresh+Foam+880+V12+Running+Shoe%2C+Infinity+Blue%2FGreen+Apple%2C+20+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B09RS67BFH?psc=1,"https://www.google.com/shopping/product/12732351573469189300/offers?q=196071253251&prds=cid:12732351573469189300,cond:1",Nordstrom,69.49,118.13,131.34,131.34,Y,,,,,,,,,,,Y,none
"New Balance Men's 574-V2 Lace-up Sneaker, Varsity Red/White, 9",2393936,2759916,,,109.95,,$109.95 ,A3KCLKFFWT76LN,1.0,B09K4MCBM8,196307504201,196307504201,B0CLNCTLSK,New Balance,yes,GB196307504201,https://www.google.com/search?q=196307504201+New+Balance+Men%27s+574-V2+Lace-up+Sneaker%2C+Varsity+Red%2FWhite%2C+9&tbm=shop,Y,https://www.amazon.com/dp/B09K4MCBM8?psc=1,"https://www.google.com/shopping/product/8579823276179627537/offers?q=196307504201&prds=cid:8579823276179627537,cond:1",Nordstrom Rack,54.97,93.45,103.89,108.95,Y,,,,,,,,,,,Y,none
"New Balance Women's 574 V2 Animal Print Sneaker, Black/White/Phantom, 12",285300,474808,,,,,,-,,B0BJ7J1FP6,196941302904,196941302904,B09K4ZYPRK,New Balance,yes,GB196941302904,https://www.google.com/search?q=196941302904+New+Balance+Women%27s+574+V2+Animal+Print+Sneaker%2C+Black%2FWhite%2FPhantom%2C+12&tbm=shop,Y,https://www.amazon.com/dp/B0BJ7J1FP6?psc=1,"https://www.google.com/shopping/product/14816438328980299803/offers?q=196941302904&prds=cid:14816438328980299803,cond:1",Champs Sports,89.99,152.98,170.08,170.08,Y,,,,,,,,,,,Y,none
"New Balance Kid's 574 V1 Disc Lace-up Sneaker, Summer Fog/Lemon Haze/Uv Glo, 1 Wide Little Kid",309931,341498,,,,,,-,,B099TN31QR,196071897394,196071897394,B08NJKLV56,New Balance,yes,GB196071897394,https://www.google.com/search?q=196071897394+New+Balance+Kid%27s+574+V1+Disc+Lace-up+Sneaker%2C+Summer+Fog%2FLemon+Haze%2FUv+Glo%2C+1+Wide+Little+Kid&tbm=shop,Y,https://www.amazon.com/dp/B099TN31QR?psc=1,"https://www.google.com/shopping/product/1569701036146100537/offers?q=196071897394&prds=cid:1569701036146100537,cond:1",Foot Locker,70.0,119.0,132.3,132.3,Y,,,,,,,,,,,Y,none
"New Balance Men's Road Running Shoe, Lead, 13",275872,293146,,,,,,-,,B081MCCR3P,739980613817,739980613817,B0882BYQZD,New Balance,no,GB739980613817,https://www.google.com/search?q=739980613817+New+Balance+Men%27s+Road+Running+Shoe%2C+Lead%2C+13&tbm=shop,Y,https://www.amazon.com/dp/B081MCCR3P?psc=1,"https://www.google.com/shopping/product/15840375369610158673/offers?q=739980613817&prds=cid:15840375369610158673,cond:1",Footprint USA,93.97,159.75,177.6,177.6,Y,,,,,,,,,,,Y,none
New Balance 550 Womens Sea Salt Astro Dust Size 6.5,48730,54296,162.99,1.0,162.99,,$159.95 ,-,0.0,B0CNJRCKBV,196941297279,196941297279,B0CPYMS2KG,New Balance,yes,GB196941297279,https://www.google.com/search?q=196941297279+New+Balance+550+Womens+Sea+Salt+Astro+Dust+Size+6.5&tbm=shop,Y,https://www.amazon.com/dp/B0CNJRCKBV?psc=1,"https://www.google.com/shopping/product/11204574674245047760/offers?q=196941297279&prds=cid:11204574674245047760,cond:1",Nordstrom Rack,79.97,135.95,151.14,161.99,Y,,,,,,,,,,,Y,none
New Balance 550 Womens Sea Salt Astro Dust Size 8,48067,54853,159.97,,159.97,,,-,0.0,B0CKKTYTGQ,196941297309,196941297309,B0CPYMS2KG,New Balance,yes,GB196941297309,https://www.google.com/search?q=196941297309+New+Balance+550+Womens+Sea+Salt+Astro+Dust+Size+8&tbm=shop,Y,https://www.amazon.com/dp/B0CKKTYTGQ?psc=1,"https://www.google.com/shopping/product/17394994151046610096/offers?q=196941297309&prds=cid:17394994151046610096,cond:1",ssense.com,87.0,147.9,164.43,158.97,Y,,,,,,,,,,,Y,none
New Balance Men's Fresh Foam X 880v13 Running Shoe Pixel Green/Black 7,13229,629963,139.95,2.0,139.95,,,-,0.0,B0BB3C29C9,196307586429,196307586429,B0CVTVNGJ8,New Balance,yes,GB196307586429,https://www.google.com/search?q=196307586429+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Pixel+Green%2FBlack+7&tbm=shop,Y,https://www.amazon.com/dp/B0BB3C29C9?psc=1,"https://www.google.com/shopping/product/14993176713132249649/offers?q=196307586429&prds=cid:14993176713132249649,cond:1",REI,69.83,118.71,131.98,138.95,Y,,,,,,,,,,,Y,none
"New Balance Men's 608 V5 Casual Comfort Cross Trainer, Team Away Grey/Castlerock, 15 Wide",190,258,,,,,$74.95 ,-,,B07F1N5SKM,192983451884,192983451884,B093XKL7WZ,New Balance,no,GB192983451884,https://www.google.com/search?q=192983451884+New+Balance+Men%27s+608+V5+Casual+Comfort+Cross+Trainer%2C+Team+Away+Grey%2FCastlerock%2C+15+Wide&tbm=shop,Y,https://www.amazon.com/dp/B07F1N5SKM?psc=1,"https://www.google.com/shopping/product/18066144432425536342/offers?q=192983451884&prds=cid:18066144432425536342,cond:1",Peltz Shoes,84.95,144.41,160.56,160.56,Y,,,,,,,,,,,Y,none
"New Balance Men's Fresh Foam Roav V1 Running Shoe, Angora/Gum, 8 Wide",1147,1831,,24.0,,,,-,0.0,B09XRFCBNH,196432835065,196432835065,B096PR9JCT,New Balance,yes,GB196432835065,https://www.google.com/search?q=196432835065+New+Balance+Men%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Angora%2FGum%2C+8+Wide&tbm=shop,Y,https://www.amazon.com/dp/B09XRFCBNH?psc=1,"https://www.google.com/shopping/product/319882378204733106/offers?q=196432835065&prds=cid:319882378204733106,cond:1",Kohl's,69.99,118.98,132.28,132.28,Y,,,,,,,,,,,Y,none
"New Balance Women's Fresh Foam X 1080 V12 Running Shoe, Natural Indigo/Starlight, 5",2739,3194,,7.0,,,,-,0.0,B09K4TWCY6,196307347549,196307347549,B096NKR8NM,New Balance,yes,GB196307347549,https://www.google.com/search?q=196307347549+New+Balance+Women%27s+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Natural+Indigo%2FStarlight%2C+5&tbm=shop,Y,https://www.amazon.com/dp/B09K4TWCY6?psc=1,"https://www.google.com/shopping/product/1091288190418314119/offers?q=196307347549&prds=cid:1091288190418314119,cond:1",Dillard's,169.99,288.98,321.28,321.28,Y,,,,,,,,,,,Y,none
