Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box),Custom_SKU,Google_Search_Link,Match,Amazon_link,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List
"Steve Madden Women's Belinda Flat, Black Leather Pearl, 6.5 M US",58533.0,58533.0,99.96,,99.96,$99.96 ,,-,0.0,B0CS4B7QGP,0197369386781,197369386781,B0BPMRMBBF,Steve Madden,yes,GB197369386781,https://www.google.com/search?q=197369386781+Steve+Madden+Women%27s+Belinda+Flat%2C+Black+Leather+Pearl%2C+6.5+M+US&tbm=shop,Y,https://www.amazon.com/dp/B0CS4B7QGP?psc=1,"https://www.google.com/shopping/product/11965070342723556922/offers?q=197369386781&prds=cid:11965070342723556922,cond:1",Steve Madden,48.47,82.4,91.61,98.96,Y
"Steve Madden Women's Charlie Sneaker, Rhinestone, 8",39015.0,37406.0,79.95,55.0,79.95,$79.95 ,,-,0.0,B094NZ7321,0195945410875,195945410875,B0CW2324TY,Steve Madden,yes,GB195945410875,https://www.google.com/search?q=195945410875+Steve+Madden+Women%27s+Charlie+Sneaker%2C+Rhinestone%2C+8&tbm=shop,Y,https://www.amazon.com/dp/B094NZ7321?psc=1,"https://www.google.com/shopping/product/15636880003819959817/offers?q=195945410875&prds=cid:15636880003819959817,cond:1",Steve Madden,41.48,70.52,78.4,78.95,Y
"Steve Madden Women's Charlie Sneaker, Rhinestone, 7.5",38757.0,37657.0,79.95,28.0,79.95,$79.95 ,,-,0.0,B094P39WQR,0195945410868,195945410868,B0CW2324TY,Steve Madden,yes,GB195945410868,https://www.google.com/search?q=195945410868+Steve+Madden+Women%27s+Charlie+Sneaker%2C+Rhinestone%2C+7.5&tbm=shop,Y,https://www.amazon.com/dp/B094P39WQR?psc=1,"https://www.google.com/shopping/product/15636880003819959817/offers?q=195945410868&prds=cid:15636880003819959817,cond:1",Steve Madden,41.48,70.52,78.4,78.95,Y
"Steve Madden Women's Howler Ankle Boot, Tan Suede Fur, 8",55563.0,30714.0,89.96,6.0,89.96,$109.96 ,,-,0.0,B0C59M7DGH,0197369561195,197369561195,B0BMN9C5R4,Steve Madden,yes,GB197369561195,https://www.google.com/search?q=197369561195+Steve+Madden+Women%27s+Howler+Ankle+Boot%2C+Tan+Suede+Fur%2C+8&tbm=shop,Y,https://www.amazon.com/dp/B0C59M7DGH?psc=1,"https://www.google.com/shopping/product/2362682591961120723/offers?q=197369561195&prds=cid:2362682591961120723,cond:1",BHFO,25.99,44.18,49.12,88.96,Y
"Steve Madden Lessa Platform Sandals Women Block Heel Ankle Strap Open Toe Pumps (Black Leather, 9.5)",76278.0,65143.0,,,,$109.99 ,$46.74 ,-,,B0C15QPDQR,0196829560617,196829560617,B0CW1XQLJ7,Steve Madden,no,GB196829560617,https://www.google.com/search?q=196829560617+Steve+Madden+Lessa+Platform+Sandals+Women+Block+Heel+Ankle+Strap+Open+Toe+Pumps+%28Black+Leather%2C+9.5%29&tbm=shop,Y,https://www.amazon.com/dp/B0C15QPDQR?psc=1,"https://www.google.com/shopping/product/5185003439764218068/offers?q=196829560617&prds=cid:5185003439764218068,cond:1",Steve Madden,86.97,147.85,164.37,164.37,Y
Steve Madden Bevelyn Convertible Crossbody Bag (Merigold),54717.0,77163.0,124.62,1.0,124.62,$149.00 ,$127.62 ,-,0.0,B0CH7QTV6V,0193624214653,193624214653,B0CNS69TQS,Steve Madden,yes,GB193624214653,https://www.google.com/search?q=193624214653+Steve+Madden+Bevelyn+Convertible+Crossbody+Bag+%28Merigold%29&tbm=shop,Y,https://www.amazon.com/dp/B0CH7QTV6V?psc=1,"https://www.google.com/shopping/product/4816653825303916940/offers?q=193624214653&prds=cid:4816653825303916940,cond:1",Steve Madden,71.6,121.72,135.32,123.62,Y
Steve Madden Bevelyn Convertible Crossbody Bag (Pink),55421.0,77411.0,130.0,2.0,129.87,$149.00 ,,-,0.0,B0CNY419S7,0193624710544,193624710544,B0CNS69TQS,Steve Madden,yes,GB193624710544,https://www.google.com/search?q=193624710544+Steve+Madden+Bevelyn+Convertible+Crossbody+Bag+%28Pink%29&tbm=shop,Y,https://www.amazon.com/dp/B0CNY419S7?psc=1,"https://www.google.com/shopping/product/4816653825303916940/offers?q=193624710544&prds=cid:4816653825303916940,cond:1",Steve Madden,71.6,121.72,135.32,129.0,Y
Steve Madden Bevelyn Convertible Crossbody Bag (Cognac),54574.0,77043.0,130.0,7.0,130.0,$159.00 ,,-,0.0,B0CKDQH88Y,0193624215124,193624215124,B0CNS69TQS,Steve Madden,yes,GB193624215124,https://www.google.com/search?q=193624215124+Steve+Madden+Bevelyn+Convertible+Crossbody+Bag+%28Cognac%29&tbm=shop,Y,https://www.amazon.com/dp/B0CKDQH88Y?psc=1,"https://www.google.com/shopping/product/4816653825303916940/offers?q=193624215124&prds=cid:4816653825303916940,cond:1",Steve Madden,71.6,121.72,135.32,129.0,Y
Steve Madden Bevelyn Convertible Crossbody Bag (Galaxy Blue),54243.0,77405.0,130.0,1.0,125.0,$149.00 ,$125.00 ,A4ACPN6V4Z5AW,1.0,B0CJQZ7HJH,0193624490330,193624490330,B0CNS69TQS,Steve Madden,no,GB193624490330,https://www.google.com/search?q=193624490330+Steve+Madden+Bevelyn+Convertible+Crossbody+Bag+%28Galaxy+Blue%29&tbm=shop,Y,https://www.amazon.com/dp/B0CJQZ7HJH?psc=1,"https://www.google.com/shopping/product/4816653825303916940/offers?q=193624490330&prds=cid:4816653825303916940,cond:1",Steve Madden,71.6,121.72,135.32,129.0,Y
Steve Madden Bevelyn Convertible Tote Bag (Black Dragon),54606.0,56069.0,149.0,4.0,140.0,$149.00 ,,-,0.0,B0CVRCRMC9,0193624777899,193624777899,B0CNS69TQS,Steve Madden,yes,GB193624777899,https://www.google.com/search?q=193624777899+Steve+Madden+Bevelyn+Convertible+Tote+Bag+%28Black+Dragon%29&tbm=shop,Y,https://www.amazon.com/dp/B0CVRCRMC9?psc=1,"https://www.google.com/shopping/product/1132352648055534715/offers?q=193624777899&prds=cid:1132352648055534715,cond:1",Steve Madden,71.6,121.72,135.32,148.0,Y
Steve Madden Bevelyn Convertible Crossbody Bag (Black Rhinestone),54448.0,54603.0,145.0,1.0,145.0,$158.93 ,$144.64 ,A347HKNIDUMSGB,1.0,B0CV75ZF16,0193624905377,193624905377,B0CNS69TQS,Steve Madden,no,GB193624905377,https://www.google.com/search?q=193624905377+Steve+Madden+Bevelyn+Convertible+Crossbody+Bag+%28Black+Rhinestone%29&tbm=shop,Y,https://www.amazon.com/dp/B0CV75ZF16?psc=1,"https://www.google.com/shopping/product/4816653825303916940/offers?q=193624905377&prds=cid:4816653825303916940,cond:1",Steve Madden,71.6,121.72,135.32,144.0,Y
Steve Madden Bevelyn Convertible Crossbody Bag (Light Grey),54337.0,77556.0,130.0,2.0,125.08,$159.00 ,$163.49 ,A1195MQ583AB5O,1.0,B0CKDMXMRZ,0193624215872,193624215872,B0CNS69TQS,Steve Madden,yes,GB193624215872,https://www.google.com/search?q=193624215872+Steve+Madden+Bevelyn+Convertible+Crossbody+Bag+%28Light+Grey%29&tbm=shop,Y,https://www.amazon.com/dp/B0CKDMXMRZ?psc=1,"https://www.google.com/shopping/product/4816653825303916940/offers?q=193624215872&prds=cid:4816653825303916940,cond:1",Steve Madden,71.6,121.72,135.32,129.0,Y
Steve Madden Bevelyn Convertible Crossbody Bag (Bright Pink),53982.0,314151.0,,,140.0,$149.50 ,$110.00 ,-,0.0,B0CPVZHZRS,0193624342752,193624342752,B0CNS69TQS,Steve Madden,yes,GB193624342752,https://www.google.com/search?q=193624342752+Steve+Madden+Bevelyn+Convertible+Crossbody+Bag+%28Bright+Pink%29&tbm=shop,Y,https://www.amazon.com/dp/B0CPVZHZRS?psc=1,"https://www.google.com/shopping/product/4816653825303916940/offers?q=193624342752&prds=cid:4816653825303916940,cond:1",Steve Madden,71.6,121.72,135.32,139.0,Y
"Steve Madden Women's Dina Flat Sandal, Rhinestone, 7",84928.0,106515.0,,,,$99.84 ,$34.53 ,-,,B09Z35F4YT,0196361293660,196361293660,B0B2HSX8BT,Steve Madden,no,GB196361293660,https://www.google.com/search?q=196361293660+Steve+Madden+Women%27s+Dina+Flat+Sandal%2C+Rhinestone%2C+7&tbm=shop,Y,https://www.amazon.com/dp/B09Z35F4YT?psc=1,"https://www.google.com/shopping/product/12725130594991511520/offers?q=196361293660&prds=cid:12725130594991511520,cond:1",BHFO,40.99,69.68,77.47,77.47,Y
"Steve Madden Women's Lessa Pump, Gold, 9",77520.0,67611.0,,,,$224.99 ,,-,,B097Q7KFW5,0195945733691,195945733691,B0CW1XQLJ7,Steve Madden,yes,GB195945733691,https://www.google.com/search?q=195945733691+Steve+Madden+Women%27s+Lessa+Pump%2C+Gold%2C+9&tbm=shop,Y,https://www.amazon.com/dp/B097Q7KFW5?psc=1,"https://www.google.com/shopping/product/7870873937153866629/offers?q=195945733691&prds=cid:7870873937153866629,cond:1",Steve Madden,86.97,147.85,164.37,164.37,Y
"Steve Madden Womens Lessa suede Open Toe Heel Sandals Brown 8 Medium (B,M)",80707.0,57891.0,,,89.96,$101.08 ,$104.79 ,A24V851RG6UNB7,1.0,B0BHC5HSBX,0195945564059,195945564059,B0CW1XQLJ7,Steve Madden,no,GB195945564059,https://www.google.com/search?q=195945564059+Steve+Madden+Womens+Lessa+suede+Open+Toe+Heel+Sandals+Brown+8+Medium+%28B%2CM%29&tbm=shop,Y,https://www.amazon.com/dp/B0BHC5HSBX?psc=1,"https://www.google.com/shopping/product/17415418837110599182/offers?q=195945564059&prds=cid:17415418837110599182,cond:1","Walmart - BHFO, Inc.",24.99,42.48,47.23,88.96,Y
"Steve Madden Women's Sandra Sandal, Natural Raffia, 8.5",120995.0,295970.0,69.95,65.0,69.95,$69.95 ,$137.73 ,-,0.0,B0BRQW3X7J,0197369006436,197369006436,B0CFG42V76,Steve Madden,yes,GB197369006436,https://www.google.com/search?q=197369006436+Steve+Madden+Women%27s+Sandra+Sandal%2C+Natural+Raffia%2C+8.5&tbm=shop,Y,https://www.amazon.com/dp/B0BRQW3X7J?psc=1,"https://www.google.com/shopping/product/5914133152936658641/offers?q=197369006436&prds=cid:5914133152936658641,cond:1",BHFO,19.99,33.98,37.78,68.95,Y
"Steve Madden Women's Lessa Heeled Sandal, Bone Patent, 6.5",84389.0,67594.0,,,155.17,$205.14 ,$203.44 ,A1195MQ583AB5O,1.0,B095MTNZL1,0195945280492,195945280492,B0CW1XQLJ7,Steve Madden,no,GB195945280492,https://www.google.com/search?q=195945280492+Steve+Madden+Women%27s+Lessa+Heeled+Sandal%2C+Bone+Patent%2C+6.5&tbm=shop,Y,https://www.amazon.com/dp/B095MTNZL1?psc=1,"https://www.google.com/shopping/product/9847913510566743597/offers?q=195945280492&prds=cid:9847913510566743597,cond:1","Walmart - BHFO, Inc.",24.99,42.48,47.23,154.17,Y
"Steve Madden Women's Glacer Sneaker, Rhinestone, 6",137426.0,203260.0,,,,$89.95 ,$89.95 ,-,,B0CKTTF41Y,0198024107055,198024107055,B0CJKNPDBL,Steve Madden,no,GB198024107055,https://www.google.com/search?q=198024107055+Steve+Madden+Women%27s+Glacer+Sneaker%2C+Rhinestone%2C+6&tbm=shop,Y,https://www.amazon.com/dp/B0CKTTF41Y?psc=1,"https://www.google.com/shopping/product/3932143573258347293/offers?q=198024107055&prds=cid:3932143573258347293,cond:1",Dillard's,99.99,169.98,188.98,188.98,Y
Steve Madden Travel Black Pyramid Detail Rounded Toe Ankle Strap Flat Sandal,108824.0,125956.0,,,130.0,$130.00 ,,-,0.0,B081SQ9ZPT,0194068112727,194068112727,B0856L7S4J,Steve Madden,no,GB194068112727,https://www.google.com/search?q=194068112727+Steve+Madden+Travel+Black+Pyramid+Detail+Rounded+Toe+Ankle+Strap+Flat+Sandal&tbm=shop,Y,https://www.amazon.com/dp/B081SQ9ZPT?psc=1,"https://www.google.com/shopping/product/6402042966648660742/offers?q=194068112727&prds=cid:6402042966648660742,cond:1",Steve Madden,72.97,124.05,137.91,129.0,Y
Steve Madden Sunrise Wedge Sandal White Leather 8 M,257711.0,472262.0,,,,$121.02 ,$130.94 ,-,,B0BZMHT3YM,0197369146316,197369146316,B07PG2B439,Steve Madden,yes,GB197369146316,https://www.google.com/search?q=197369146316+Steve+Madden+Sunrise+Wedge+Sandal+White+Leather+8+M&tbm=shop,Y,https://www.amazon.com/dp/B0BZMHT3YM?psc=1,"https://www.google.com/shopping/product/1133474948274098516/offers?q=197369146316&prds=cid:1133474948274098516,cond:1",Zappos.com,62.97,107.05,119.01,119.01,Y
"Steve Madden Women's Lizah Knee High Boot, Camel, 6",108523.0,58704.0,99.99,,99.99,$189.98 ,$99.12 ,-,0.0,B0BXQZF48T,0197369331095,197369331095,B0BJ1HJL9S,Steve Madden,yes,GB197369331095,https://www.google.com/search?q=197369331095+Steve+Madden+Women%27s+Lizah+Knee+High+Boot%2C+Camel%2C+6&tbm=shop,Y,https://www.amazon.com/dp/B0BXQZF48T?psc=1,"https://www.google.com/shopping/product/1565308489754922465/offers?q=197369331095&prds=cid:1565308489754922465,cond:1",Sears - BHFO,29.94,50.9,56.59,98.99,Y
"Steve Madden Women's Luxe Heeled Sandal, Silver, 9.5",154454.0,214273.0,89.95,14.0,89.95,$89.95 ,$168.03 ,-,0.0,B0CLC8VKZM,0196829222669,196829222669,B0CLC3J893,Steve Madden,yes,GB196829222669,https://www.google.com/search?q=196829222669+Steve+Madden+Women%27s+Luxe+Heeled+Sandal%2C+Silver%2C+9.5&tbm=shop,Y,https://www.amazon.com/dp/B0CLC8VKZM?psc=1,"https://www.google.com/shopping/product/471213277266284953/offers?q=196829222669&prds=cid:471213277266284953,cond:1",Bloomingdale's,42.97,73.05,81.21,88.95,Y
Steve Madden Women's Travel Black Flat Sandal 7.5 M US,110771.0,123688.0,,,130.0,$130.00 ,,-,0.0,B081SWB4KP,0194068112635,194068112635,B0856L7S4J,Steve Madden,no,GB194068112635,https://www.google.com/search?q=194068112635+Steve+Madden+Women%27s+Travel+Black+Flat+Sandal+7.5+M+US&tbm=shop,Y,https://www.amazon.com/dp/B081SWB4KP?psc=1,"https://www.google.com/shopping/product/7756704729353158964/offers?q=194068112635&prds=cid:7756704729353158964,cond:1",Shop Premium Outlets,46.99,79.88,88.81,129.0,Y
"Steve Madden Women's Luxe Heeled Sandal, Silver, 9",159704.0,204595.0,89.95,16.0,89.95,$89.95 ,$168.03 ,-,0.0,B0CLC723XP,0196829222645,196829222645,B0CLC3J893,Steve Madden,yes,GB196829222645,https://www.google.com/search?q=196829222645+Steve+Madden+Women%27s+Luxe+Heeled+Sandal%2C+Silver%2C+9&tbm=shop,Y,https://www.amazon.com/dp/B0CLC723XP?psc=1,"https://www.google.com/shopping/product/14503159551692365187/offers?q=196829222645&prds=cid:14503159551692365187,cond:1",Bloomingdale's,42.97,73.05,81.21,88.95,Y
"Steve Madden Women's Travel Flat Sandal, Clear, 10",110854.0,124850.0,,,,$167.68 ,$65.90 ,-,,B081W8MDD9,0194068112802,194068112802,B0856L7S4J,Steve Madden,no,GB194068112802,https://www.google.com/search?q=194068112802+Steve+Madden+Women%27s+Travel+Flat+Sandal%2C+Clear%2C+10&tbm=shop,Y,https://www.amazon.com/dp/B081W8MDD9?psc=1,"https://www.google.com/shopping/product/14189103055986109571/offers?q=194068112802&prds=cid:14189103055986109571,cond:1",BHFO,57.99,98.58,109.6,109.6,Y
Steve Madden Lasso Boot Chestnut Suede 5.5 M,131452.0,130741.0,240.02,1.0,240.02,$333.98 ,$231.77 ,A1195MQ583AB5O,1.0,B0BNQPQZKN,0196361414287,196361414287,B09M7YQS44,Steve Madden,no,GB196361414287,https://www.google.com/search?q=196361414287+Steve+Madden+Lasso+Boot+Chestnut+Suede+5.5+M&tbm=shop,Y,https://www.amazon.com/dp/B0BNQPQZKN?psc=1,"https://www.google.com/shopping/product/2340188530137682945/offers?q=196361414287&prds=cid:2340188530137682945,cond:1",Sole Desire,100.0,170.0,189.0,239.02,Y
"Steve Madden Women's Lasso Western Boot, Green Leather, 6",142991.0,137116.0,,,,$329.97 ,$245.44 ,-,,B0B5WFDRKR,0196361414317,196361414317,B09M7YQS44,Steve Madden,yes,GB196361414317,https://www.google.com/search?q=196361414317+Steve+Madden+Women%27s+Lasso+Western+Boot%2C+Green+Leather%2C+6&tbm=shop,Y,https://www.amazon.com/dp/B0B5WFDRKR?psc=1,"https://www.google.com/shopping/product/2340188530137682945/offers?q=196361414317&prds=cid:2340188530137682945,cond:1",Sole Desire,100.0,170.0,189.0,189.0,Y
"Steve Madden Women's Lizah Knee High Boot, Camel, 9.5",104729.0,57730.0,96.08,1.0,96.08,$189.98 ,$98.11 ,A1195MQ583AB5O,1.0,B0BXQNZQRH,0197369331163,197369331163,B0BJ1HJL9S,Steve Madden,no,GB197369331163,https://www.google.com/search?q=197369331163+Steve+Madden+Women%27s+Lizah+Knee+High+Boot%2C+Camel%2C+9.5&tbm=shop,Y,https://www.amazon.com/dp/B0BXQNZQRH?psc=1,"https://www.google.com/shopping/product/1980606259704349639/offers?q=197369331163&prds=cid:1980606259704349639,cond:1",BHFO,37.99,64.58,71.8,95.08,Y
"Steve Madden Sunrise Wedge Sandals for Women - Jute Wrapped Wedge Heel, Padded Footbed, and Open-Toe Clear 7.5 M",279334.0,518031.0,99.95,119.0,99.95,$99.95 ,$183.18 ,A1195MQ583AB5O,1.0,B07H9CW7R1,0824095679664,824095679664,B07PG2B439,Steve Madden,yes,GB824095679664,https://www.google.com/search?q=824095679664+Steve+Madden+Sunrise+Wedge+Sandals+for+Women+-+Jute+Wrapped+Wedge+Heel%2C+Padded+Footbed%2C+and+Open-Toe+Clear+7.5+M&tbm=shop,Y,https://www.amazon.com/dp/B07H9CW7R1?psc=1,"https://www.google.com/shopping/product/621307534159755361/offers?q=824095679664&prds=cid:621307534159755361,cond:1","Walmart - BHFO, Inc.",28.99,49.28,54.79,98.95,Y
"Steve Madden Blossoms Gold Snake Slip On Pointed Toe Bow Detail Ballet Flats (Gold Snake, 10)",208222.0,286896.0,,,89.99,$89.99 ,$61.98 ,-,0.0,B0BT4RGZS2,0196829853917,196829853917,B0CFGFLVZ9,Steve Madden,no,GB196829853917,https://www.google.com/search?q=196829853917+Steve+Madden+Blossoms+Gold+Snake+Slip+On+Pointed+Toe+Bow+Detail+Ballet+Flats+%28Gold+Snake%2C+10%29&tbm=shop,Y,https://www.amazon.com/dp/B0BT4RGZS2?psc=1,"https://www.google.com/shopping/product/3943540890695986915/offers?q=196829853917&prds=cid:3943540890695986915,cond:1",6pm.com,49.0,83.3,92.61,88.99,Y
Steve Madden Bandi White Wedge Sandal 7.5 M US,218641.0,282019.0,65.95,10.0,65.95,$167.68 ,,-,0.0,B07QTZCCWV,0824095099011,824095099011,B07PH2RMXS,Steve Madden,yes,GB824095099011,https://www.google.com/search?q=824095099011+Steve+Madden+Bandi+White+Wedge+Sandal+7.5+M+US&tbm=shop,Y,https://www.amazon.com/dp/B07QTZCCWV?psc=1,"https://www.google.com/shopping/product/18116785447995368997/offers?q=824095099011&prds=cid:18116785447995368997,cond:1",BHFO,24.99,42.48,47.23,64.95,Y
"Steve Madden Women's Sunnie Sandal, Tan, 7",166407.0,209384.0,,,99.0,$100.76 ,$104.96 ,A1195MQ583AB5O,1.0,B0BLR3XDH7,0196829265321,196829265321,B0BM69D5MT,Steve Madden,yes,GB196829265321,https://www.google.com/search?q=196829265321+Steve+Madden+Women%27s+Sunnie+Sandal%2C+Tan%2C+7&tbm=shop,Y,https://www.amazon.com/dp/B0BLR3XDH7?psc=1,"https://www.google.com/shopping/product/1428497572886744797/offers?q=196829265321&prds=cid:1428497572886744797,cond:1",Belk,54.5,92.65,103.0,98.0,Y
"Steve Madden Women's MOXXI Heeled Sandal, Light Blue, 7.5",267546.0,514160.0,,,,$99.95 ,$34.33 ,-,,B09GWCY1QP,0196361101071,196361101071,B09GWTT9W7,Steve Madden,no,GB196361101071,https://www.google.com/search?q=196361101071+Steve+Madden+Women%27s+MOXXI+Heeled+Sandal%2C+Light+Blue%2C+7.5&tbm=shop,Y,https://www.amazon.com/dp/B09GWCY1QP?psc=1,"https://www.google.com/shopping/product/12229737371515910991/offers?q=196361101071&prds=cid:12229737371515910991,cond:1",BHFO,34.99,59.48,66.13,66.13,Y
"Steve Madden Women's Lizah Knee High Boot, Camel, 8.5",107069.0,58072.0,,,,$189.98 ,$100.14 ,-,,B0BXQRWGWV,0197369331149,197369331149,B0BJ1HJL9S,Steve Madden,no,GB197369331149,https://www.google.com/search?q=197369331149+Steve+Madden+Women%27s+Lizah+Knee+High+Boot%2C+Camel%2C+8.5&tbm=shop,Y,https://www.amazon.com/dp/B0BXQRWGWV?psc=1,"https://www.google.com/shopping/product/1861468736513461574/offers?q=197369331149&prds=cid:1861468736513461574,cond:1","Walmart - BHFO, Inc.",52.99,90.08,100.15,100.15,Y
"Steve Madden womens Shaye Heeled Sandal, Natural, 9.5 US",309871.0,365227.0,,,146.48,$155.03 ,$123.96 ,A1195MQ583AB5O,1.0,B08YFMZQVJ,0195945127247,195945127247,B09X3VCVP2,Steve Madden,no,GB195945127247,https://www.google.com/search?q=195945127247+Steve+Madden+womens+Shaye+Heeled+Sandal%2C+Natural%2C+9.5+US&tbm=shop,Y,https://www.amazon.com/dp/B08YFMZQVJ?psc=1,"https://www.google.com/shopping/product/9008846170640568316/offers?q=195945127247&prds=cid:9008846170640568316,cond:1",Steve Madden,42.87,72.88,81.02,145.48,Y
"Steve Madden Women's Theresa Heeled Sandal, Champagne, 8.5",349619.0,425376.0,,,145.35,$157.39 ,$145.35 ,A1195MQ583AB5O,1.0,B0BTZ8N3QF,0196829606452,196829606452,B0BVNM9BWL,Steve Madden,yes,GB196829606452,https://www.google.com/search?q=196829606452+Steve+Madden+Women%27s+Theresa+Heeled+Sandal%2C+Champagne%2C+8.5&tbm=shop,Y,https://www.amazon.com/dp/B0BTZ8N3QF?psc=1,"https://www.google.com/shopping/product/14690044743369149052/offers?q=196829606452&prds=cid:14690044743369149052,cond:1",DSW,84.98,144.47,160.61,144.35,Y
"Steve Madden Women's Excite Heeled Sandal, Green Suede, 9.5",699827.0,699827.0,119.95,,119.95,$119.95 ,,-,0.0,B0CJ13W4T5,0198024034061,198024034061,B0CJ12WR41,Steve Madden,yes,GB198024034061,https://www.google.com/search?q=198024034061+Steve+Madden+Women%27s+Excite+Heeled+Sandal%2C+Green+Suede%2C+9.5&tbm=shop,Y,https://www.amazon.com/dp/B0CJ13W4T5?psc=1,"https://www.google.com/shopping/product/7404987888100880514/offers?q=198024034061&prds=cid:7404987888100880514,cond:1",Shop Premium Outlets,40.99,69.68,77.47,118.95,Y
Steve Madden Abela Sandal Pink 7 M,595086.0,801475.0,,,72.99,$74.95 ,,-,0.0,B09T9Y9THC,0196361123707,196361123707,B0CFC73495,Steve Madden,yes,GB196361123707,https://www.google.com/search?q=196361123707+Steve+Madden+Abela+Sandal+Pink+7+M&tbm=shop,Y,https://www.amazon.com/dp/B09T9Y9THC?psc=1,"https://www.google.com/shopping/product/2976867057604833750/offers?q=196361123707&prds=cid:2976867057604833750,cond:1",6pm.com,39.95,67.92,75.51,71.99,Y
"Steve Madden Women's Sunnie Sandal, Bone, 7",166502.0,217392.0,,,114.24,$114.24 ,$69.02 ,A1195MQ583AB5O,1.0,B0BMPBS6C3,0196829265314,196829265314,B0BM69D5MT,Steve Madden,yes,GB196829265314,https://www.google.com/search?q=196829265314+Steve+Madden+Women%27s+Sunnie+Sandal%2C+Bone%2C+7&tbm=shop,Y,https://www.amazon.com/dp/B0BMPBS6C3?psc=1,"https://www.google.com/shopping/product/12314868414064175881/offers?q=196829265314&prds=cid:12314868414064175881,cond:1",Belk,54.5,92.65,103.0,113.24,Y
Steve Madden Incentive Sandal Citron 10 M,440848.0,654578.0,,,49.57,$53.55 ,,-,0.0,B09RJ3BLLF,0196361337258,196361337258,B0CFDS47XM,Steve Madden,yes,GB196361337258,https://www.google.com/search?q=196361337258+Steve+Madden+Incentive+Sandal+Citron+10+M&tbm=shop,Y,https://www.amazon.com/dp/B09RJ3BLLF?psc=1,"https://www.google.com/shopping/product/8076653877756437506/offers?q=196361337258&prds=cid:8076653877756437506,cond:1","Walmart - BHFO, Inc.",22.99,39.08,43.45,48.57,Y
"Steve Madden Women's Hayle Chelsea Boot, Sand Suede, 8.5 Wide",262353.0,147310.0,80.34,,80.34,$99.95 ,,-,0.0,B0C9K65F8D,0197369685471,197369685471,B0BFZVF4Y1,Steve Madden,yes,GB197369685471,https://www.google.com/search?q=197369685471+Steve+Madden+Women%27s+Hayle+Chelsea+Boot%2C+Sand+Suede%2C+8.5+Wide&tbm=shop,Y,https://www.amazon.com/dp/B0C9K65F8D?psc=1,"https://www.google.com/shopping/product/15934257874275200357/offers?q=197369685471&prds=cid:15934257874275200357,cond:1",BHFO,33.99,57.78,64.24,79.34,Y
"Steve Madden Women's Sunnie Sandal, Tan, 8",165969.0,214893.0,,,114.24,$114.24 ,$78.03 ,-,1.0,B0BLQY7Z2W,0196829265383,196829265383,B0BM69D5MT,Steve Madden,no,GB196829265383,https://www.google.com/search?q=196829265383+Steve+Madden+Women%27s+Sunnie+Sandal%2C+Tan%2C+8&tbm=shop,Y,https://www.amazon.com/dp/B0BLQY7Z2W?psc=1,"https://www.google.com/shopping/product/7623983576144338428/offers?q=196829265383&prds=cid:7623983576144338428,cond:1",Belk,54.5,92.65,103.0,113.24,Y
"Steve Madden Women's Rozlyn Heeled Sandal, Brown Croco, 8",331085.0,344406.0,,,121.82,$121.82 ,$111.36 ,A1195MQ583AB5O,1.0,B0BTQ1WNPL,0197369199367,197369199367,B0CFG8BNCQ,Steve Madden,yes,GB197369199367,https://www.google.com/search?q=197369199367+Steve+Madden+Women%27s+Rozlyn+Heeled+Sandal%2C+Brown+Croco%2C+8&tbm=shop,Y,https://www.amazon.com/dp/B0BTQ1WNPL?psc=1,"https://www.google.com/shopping/product/7766500380855850603/offers?q=197369199367&prds=cid:7766500380855850603,cond:1",Belk,59.5,101.15,112.45,120.82,Y
"Steve Madden Women's Bettyy1 Combat Boot, Black, 5",180909.0,198874.0,,,144.56,$189.98 ,$144.56 ,A1195MQ583AB5O,1.0,B08FSSMR6N,0194068295598,194068295598,B0CG6FZKSD,Steve Madden,yes,GB194068295598,https://www.google.com/search?q=194068295598+Steve+Madden+Women%27s+Bettyy1+Combat+Boot%2C+Black%2C+5&tbm=shop,Y,https://www.amazon.com/dp/B08FSSMR6N?psc=1,"https://www.google.com/shopping/product/306068361123735523/offers?q=194068295598&prds=cid:306068361123735523,cond:1",Steve Madden,66.67,113.34,126.01,143.56,Y
"Steve Madden Women's Anders Heeled Sandal, Sand Suede, 10",245036.0,386861.0,88.59,1.0,76.79,$100.58 ,$78.75 ,A24V851RG6UNB7,2.0,B09GWC3KLL,0196361132730,196361132730,B0BFQ22WCN,Steve Madden,no,GB196361132730,https://www.google.com/search?q=196361132730+Steve+Madden+Women%27s+Anders+Heeled+Sandal%2C+Sand+Suede%2C+10&tbm=shop,Y,https://www.amazon.com/dp/B09GWC3KLL?psc=1,"https://www.google.com/shopping/product/2984372969723646339/offers?q=196361132730&prds=cid:2984372969723646339,cond:1",Sears - BHFO,51.94,88.3,98.17,87.59,Y
